# nu h lw logL logPrior
1.099979036510307537e+02 1.007562273494154148e+01 1.004553384926520243e+00 -2.328132146266612835e+03 0.000000000000000000e+00
1.100011386669701636e+02 1.008391205956299963e+01 1.010162470340147500e+00 -2.328131884763639846e+03 0.000000000000000000e+00
1.099972963754288884e+02 9.986734756482672282e+00 1.000202754208558531e+00 -2.328131726798466843e+03 0.000000000000000000e+00
1.100038153113733159e+02 9.991019536820953562e+00 1.002145034267534207e+00 -2.328131378463027431e+03 0.000000000000000000e+00
1.100006540711539742e+02 9.886490275063437139e+00 9.962475448739004369e-01 -2.328131124604475190e+03 0.000000000000000000e+00
1.100010947982868714e+02 1.019406179020589143e+01 1.014018241489942795e+00 -2.328131074113438899e+03 0.000000000000000000e+00
1.099993005431925468e+02 1.016815944526790361e+01 1.013702088702775450e+00 -2.328130742925659433e+03 0.000000000000000000e+00
1.100009263466321840e+02 1.000869851909460451e+01 1.005760109751840714e+00 -2.328130549532244459e+03 0.000000000000000000e+00
1.099972758956658794e+02 1.002211008754072630e+01 1.004887175091952578e+00 -2.328130465405038194e+03 0.000000000000000000e+00
1.100036242779066100e+02 1.000148296889164001e+01 1.000942413186830082e+00 -2.328130404819245996e+03 0.000000000000000000e+00
1.099995225439886610e+02 9.930888952840687622e+00 9.957555346686055575e-01 -2.328129829302679809e+03 0.000000000000000000e+00
1.100026478398415293e+02 1.011293373088775027e+01 1.010929550107401154e+00 -2.328129827858051613e+03 0.000000000000000000e+00
1.099976181414584886e+02 1.011445488781189006e+01 1.010147560217175000e+00 -2.328129371996481950e+03 0.000000000000000000e+00
1.099993897700175438e+02 1.003990379402639199e+01 1.007566382689555118e+00 -2.328128769977382490e+03 0.000000000000000000e+00
1.099979982961781104e+02 1.011738097952594195e+01 1.007493302698411863e+00 -2.328128516908743677e+03 0.000000000000000000e+00
1.100006132499151903e+02 1.014207721616864433e+01 1.013045881723877883e+00 -2.328128455705770648e+03 0.000000000000000000e+00
1.099970881064119226e+02 1.008638632010489822e+01 1.007678828569914753e+00 -2.328127785860916902e+03 0.000000000000000000e+00
1.099989684158659458e+02 9.975306725147060405e+00 9.980275635748065977e-01 -2.328127345999890167e+03 0.000000000000000000e+00
1.100009174840776751e+02 1.006601140760789548e+01 1.002979943415701181e+00 -2.328127290286325206e+03 0.000000000000000000e+00
1.100025644270426852e+02 1.013348070043328519e+01 1.011849020532078924e+00 -2.328127132678945600e+03 0.000000000000000000e+00
1.099996236397505527e+02 1.013546052501689232e+01 1.007841096412033455e+00 -2.328127068337742003e+03 0.000000000000000000e+00
1.099978789391645222e+02 1.013812376790369285e+01 1.009529146094594321e+00 -2.328127050644494375e+03 0.000000000000000000e+00
1.100022847623096141e+02 1.010905330880466479e+01 1.011001600566581393e+00 -2.328125116371689728e+03 0.000000000000000000e+00
1.099976354772906859e+02 1.012239750737826682e+01 1.008535080896781011e+00 -2.328124720691300354e+03 0.000000000000000000e+00
1.100002013879467029e+02 1.004560768297141315e+01 1.008029377088530465e+00 -2.328121997626920347e+03 0.000000000000000000e+00
1.099969527884040730e+02 1.004759603094590403e+01 1.004461290134112783e+00 -2.328121581982424232e+03 0.000000000000000000e+00
1.099990378630821652e+02 9.934476492456628449e+00 1.000229107516416027e+00 -2.328121179388210294e+03 0.000000000000000000e+00
1.100021979937619676e+02 9.901863280291982150e+00 9.966149521165877934e-01 -2.328121171521388533e+03 0.000000000000000000e+00
1.099999664356289486e+02 1.002121748110330479e+01 1.006526786594814871e+00 -2.328120970600090914e+03 0.000000000000000000e+00
1.099982847036843054e+02 1.012533547053152461e+01 1.007845768596480562e+00 -2.328120901072216839e+03 0.000000000000000000e+00
1.099994631559018501e+02 9.968249657808904374e+00 9.975098189904711976e-01 -2.328120217409650650e+03 0.000000000000000000e+00
1.100016292255046295e+02 1.018503122159393115e+01 1.012711807765776184e+00 -2.328117466374194919e+03 0.000000000000000000e+00
1.099970280926878132e+02 1.003271310173004771e+01 1.004906417057213952e+00 -2.328117399080285850e+03 0.000000000000000000e+00
1.099974494780681482e+02 1.007770809145723057e+01 1.008254897671426953e+00 -2.328117272703031176e+03 0.000000000000000000e+00
1.100004703258351384e+02 9.925914200773751972e+00 9.998881966606926186e-01 -2.328115244878036719e+03 0.000000000000000000e+00
1.100017397514889694e+02 1.012814762573708904e+01 1.007478398372848361e+00 -2.328115131343188295e+03 0.000000000000000000e+00
1.099976713340545018e+02 1.010519715410842778e+01 1.009820719213430973e+00 -2.328113680402317641e+03 0.000000000000000000e+00
1.099981303641333739e+02 1.006949858536927955e+01 1.008586437608298469e+00 -2.328113558969339465e+03 0.000000000000000000e+00
1.100031817744493736e+02 9.979561515779812098e+00 1.002528773486585534e+00 -2.328112540919339153e+03 0.000000000000000000e+00
1.100034844550594784e+02 1.006894810356632064e+01 1.007775648637623034e+00 -2.328112272618634961e+03 0.000000000000000000e+00
1.100008956767511279e+02 1.012912911991053377e+01 1.007322546715990086e+00 -2.328111870357866792e+03 0.000000000000000000e+00
1.100031271569928748e+02 1.005835296304745441e+01 1.007658655177689155e+00 -2.328111582571714280e+03 0.000000000000000000e+00
1.099973360307889862e+02 1.010999950799714142e+01 1.008916909948905483e+00 -2.328111067557863862e+03 0.000000000000000000e+00
1.100026099468223606e+02 9.937854725440898207e+00 9.969183397367662458e-01 -2.328110781159322869e+03 0.000000000000000000e+00
1.100001325622689166e+02 1.005993224717234114e+01 1.002617563164593273e+00 -2.328109674341654681e+03 0.000000000000000000e+00
1.099971271737405942e+02 9.984678575426075398e+00 1.001313950435879452e+00 -2.328108842732996436e+03 0.000000000000000000e+00
1.099983771721556280e+02 1.013509382299908523e+01 1.008597430879258017e+00 -2.328108661932397808e+03 0.000000000000000000e+00
1.099973414739506552e+02 1.009038316275184499e+01 1.008556373346668922e+00 -2.328107727457282635e+03 0.000000000000000000e+00
1.100008259057320430e+02 1.017964591011969233e+01 1.011571762564070776e+00 -2.328107403393256391e+03 0.000000000000000000e+00
1.100023616303502365e+02 1.014485924254771199e+01 1.009252923916031497e+00 -2.328106695974587183e+03 0.000000000000000000e+00
1.100027675935204883e+02 1.000936569987005420e+01 1.000397656379347078e+00 -2.328106100073690868e+03 0.000000000000000000e+00
1.099996890793449182e+02 9.885010579577439671e+00 9.951606946283652055e-01 -2.328104634915392126e+03 0.000000000000000000e+00
1.099998290950140500e+02 9.889753706140510303e+00 9.963343881792291468e-01 -2.328104588657138720e+03 0.000000000000000000e+00
1.100017484032889570e+02 9.892785250389589891e+00 9.957458675579314855e-01 -2.328104315829074949e+03 0.000000000000000000e+00
1.100032469235926271e+02 1.000323665360306080e+01 1.000554141219552662e+00 -2.328104149899429103e+03 0.000000000000000000e+00
1.100026576685717288e+02 1.005020771915918054e+01 1.002712594391504952e+00 -2.328103240483792433e+03 0.000000000000000000e+00
1.100003762961095788e+02 1.019392086504735140e+01 1.013827932607856752e+00 -2.328101539332912125e+03 0.000000000000000000e+00
1.099994794741156880e+02 1.000158039522559683e+01 9.993018113924718726e-01 -2.328100658492468028e+03 0.000000000000000000e+00
1.100002374085462833e+02 1.005199899982151557e+01 1.002135295431636708e+00 -2.328100605436962724e+03 0.000000000000000000e+00
1.099970076285047469e+02 1.005924491722682212e+01 1.005308181908272536e+00 -2.328100120082509420e+03 0.000000000000000000e+00
1.099995213483700240e+02 9.915464546031870441e+00 9.987905684834704756e-01 -2.328099493339527726e+03 0.000000000000000000e+00
1.099999207260231344e+02 9.959218413424657967e+00 1.002329422758275079e+00 -2.328098231999917971e+03 0.000000000000000000e+00
1.100035769061625786e+02 1.009960448228607532e+01 1.007400609991815577e+00 -2.328098177980192759e+03 0.000000000000000000e+00
1.099992766877292212e+02 9.994000801403181811e+00 9.989547342962730170e-01 -2.328097968105200380e+03 0.000000000000000000e+00
1.099991306128264625e+02 1.015926590113335415e+01 1.010110289372019299e+00 -2.328097385569233666e+03 0.000000000000000000e+00
1.099982082995532977e+02 1.013746809439476770e+01 1.011656451206783824e+00 -2.328096258988985937e+03 0.000000000000000000e+00
1.100025150912696432e+02 1.012823953791279052e+01 1.011565869091682668e+00 -2.328092728424669076e+03 0.000000000000000000e+00
1.100011463203534134e+02 9.895698124545118546e+00 9.969143171894015998e-01 -2.328091653764415241e+03 0.000000000000000000e+00
1.100026028894013166e+02 9.930307898457924054e+00 9.967932733890790820e-01 -2.328090774163059450e+03 0.000000000000000000e+00
1.100013712660073679e+02 1.004028163583122080e+01 1.001546671407171907e+00 -2.328090552415519596e+03 0.000000000000000000e+00
1.100028364203718922e+02 9.930830116323058121e+00 9.986773287733792248e-01 -2.328090353547844643e+03 0.000000000000000000e+00
1.100033560405043715e+02 1.006305972906705826e+01 1.004267509837679206e+00 -2.328090164147396990e+03 0.000000000000000000e+00
1.099981144739474672e+02 9.989702455804858161e+00 9.994060598585177146e-01 -2.328090065451311602e+03 0.000000000000000000e+00
1.099999225833559393e+02 1.018039504627372160e+01 1.014041700333174978e+00 -2.328089929714045866e+03 0.000000000000000000e+00
1.099979081800608469e+02 1.014266363213019062e+01 1.010566563089596581e+00 -2.328089859331585103e+03 0.000000000000000000e+00
1.099979693644012286e+02 9.961230812400387435e+00 1.001348146800435490e+00 -2.328089016505433392e+03 0.000000000000000000e+00
1.099973042128834351e+02 9.989968982424372257e+00 1.002451919261507562e+00 -2.328088500203832155e+03 0.000000000000000000e+00
1.099972338906396061e+02 9.979711683952091406e+00 1.001192722696922832e+00 -2.328088290050045543e+03 0.000000000000000000e+00
1.100018883893695261e+02 1.015073091010387607e+01 1.012859839936536721e+00 -2.328087335575171892e+03 0.000000000000000000e+00
1.099976182311680617e+02 1.012055965820066383e+01 1.009987833884095743e+00 -2.328087250423196565e+03 0.000000000000000000e+00
1.099981431583371858e+02 1.013144619630598342e+01 1.011329587892462190e+00 -2.328085005160966375e+03 0.000000000000000000e+00
1.099976755553833812e+02 1.011790312632217059e+01 1.010079169833177248e+00 -2.328083246754975335e+03 0.000000000000000000e+00
1.099972913096131322e+02 9.980176849711645204e+00 1.001495756467981613e+00 -2.328082376580546679e+03 0.000000000000000000e+00
1.099975038359602451e+02 9.995723868648267896e+00 1.000466041381055549e+00 -2.328082225999607545e+03 0.000000000000000000e+00
1.100003261377898980e+02 1.008738046872308303e+01 1.010294700510841359e+00 -2.328081479732320531e+03 0.000000000000000000e+00
1.099991553265783750e+02 9.972820915873986891e+00 9.979371220218957728e-01 -2.328081291943304677e+03 0.000000000000000000e+00
1.099981575508672051e+02 9.961541459161352918e+00 9.980673657823860845e-01 -2.328080004173102225e+03 0.000000000000000000e+00
1.099992518961780945e+02 1.010477640495346208e+01 1.005845735612637570e+00 -2.328078510641589673e+03 0.000000000000000000e+00
1.100015564859418333e+02 9.978182957761822180e+00 9.981575300350786772e-01 -2.328076681593360263e+03 0.000000000000000000e+00
1.099977358687379194e+02 9.964288923091258354e+00 9.987548914845439940e-01 -2.328076627554708466e+03 0.000000000000000000e+00
1.100015757095996918e+02 1.007391279105545756e+01 1.003738682762029155e+00 -2.328076212516242776e+03 0.000000000000000000e+00
1.099973181364647701e+02 1.001724159408762915e+01 1.004385253648674148e+00 -2.328076079556818058e+03 0.000000000000000000e+00
1.099991075913275722e+02 1.007005918833166369e+01 1.003567956883453904e+00 -2.328075789292922309e+03 0.000000000000000000e+00
1.100025778658836515e+02 9.920434851580491653e+00 9.968130708027052034e-01 -2.328073753482588927e+03 0.000000000000000000e+00
1.100001335310678741e+02 1.018860234073709847e+01 1.013878941108266929e+00 -2.328073744682561482e+03 0.000000000000000000e+00
1.099998572796566236e+02 1.018833125531189943e+01 1.013491653302345030e+00 -2.328071456014246905e+03 0.000000000000000000e+00
1.100013403127587992e+02 1.005234449156581888e+01 1.008224052961735451e+00 -2.328071313590625323e+03 0.000000000000000000e+00
1.099999930977229212e+02 1.017558281469647596e+01 1.013899237604568349e+00 -2.328070211545691109e+03 0.000000000000000000e+00
1.100021924374917290e+02 9.922020199616339298e+00 9.986858492151340361e-01 -2.328069907167769088e+03 0.000000000000000000e+00
1.099989589654311004e+02 1.010414511964744833e+01 1.010784236856112628e+00 -2.328069378916427922e+03 0.000000000000000000e+00
1.099977762738258775e+02 9.941211540142024461e+00 9.986151774810905213e-01 -2.328069046649697611e+03 0.000000000000000000e+00
1.100015027457607744e+02 9.926288030510725946e+00 9.995566892591117858e-01 -2.328068939276432502e+03 0.000000000000000000e+00
1.100012059385521610e+02 9.954716651072832434e+00 1.001881303804880607e+00 -2.328068578828812861e+03 0.000000000000000000e+00
1.100005409307504607e+02 9.992815100387449689e+00 9.987699685992522669e-01 -2.328068390676610761e+03 0.000000000000000000e+00
1.100037972661598360e+02 1.006867700922684783e+01 1.005956850439115868e+00 -2.328066190259540235e+03 0.000000000000000000e+00
1.100015910262083736e+02 9.919365450634574088e+00 9.989008001356948219e-01 -2.328066093488685510e+03 0.000000000000000000e+00
1.100014405879598911e+02 1.011438333209838980e+01 1.006488396969134724e+00 -2.328064596675662870e+03 0.000000000000000000e+00
1.100004186781646638e+02 1.013886047676952273e+01 1.008155769348916042e+00 -2.328064513804381022e+03 0.000000000000000000e+00
1.099998969260339123e+02 9.949492392171643829e+00 1.001525084443731339e+00 -2.328064114077635168e+03 0.000000000000000000e+00
1.100030523055770857e+02 1.001238525536273016e+01 1.000955532492979971e+00 -2.328064038822215480e+03 0.000000000000000000e+00
1.100014975845892451e+02 1.001334231032436861e+01 1.000064718697920130e+00 -2.328063712971764289e+03 0.000000000000000000e+00
1.099998367591393986e+02 1.011562054253658438e+01 1.011622549502574575e+00 -2.328063528304334795e+03 0.000000000000000000e+00
1.100013256917189466e+02 1.018515578705102165e+01 1.013280900086789504e+00 -2.328063368185090440e+03 0.000000000000000000e+00
1.100026185095915281e+02 9.955950563464751824e+00 1.001169408234395819e+00 -2.328062434193317131e+03 0.000000000000000000e+00
1.099995524888124976e+02 1.003748907674325608e+01 1.007320273924710019e+00 -2.328062369571111049e+03 0.000000000000000000e+00
1.099971966944692809e+02 1.000605280697896937e+01 1.001786821635369140e+00 -2.328062337633491097e+03 0.000000000000000000e+00
1.099991924598510593e+02 9.922010577671407816e+00 9.957964031506502112e-01 -2.328062238352241366e+03 0.000000000000000000e+00
1.099991602477054613e+02 1.014237212047058279e+01 1.008767703527136295e+00 -2.328062186198417749e+03 0.000000000000000000e+00
1.100033311955368589e+02 9.987252613092406861e+00 1.002655933440713687e+00 -2.328061944521383339e+03 0.000000000000000000e+00
1.099971275256560830e+02 1.006743558203370448e+01 1.005833259948503589e+00 -2.328061835457780489e+03 0.000000000000000000e+00
1.100035500141443379e+02 1.007731426233728556e+01 1.005751193984778524e+00 -2.328060273832176335e+03 0.000000000000000000e+00
1.100028723500832797e+02 1.000680664702709954e+01 1.000484112964170169e+00 -2.328060224233995541e+03 0.000000000000000000e+00
1.099979851792067365e+02 1.000005080436783622e+01 1.000157563995325072e+00 -2.328059827565944943e+03 0.000000000000000000e+00
1.099984310597316295e+02 1.007514895267779842e+01 1.008961932583505305e+00 -2.328058627127708860e+03 0.000000000000000000e+00
1.100025240091444090e+02 9.919037855682304894e+00 9.975924092142632871e-01 -2.328057179983036804e+03 0.000000000000000000e+00
1.100022408635924478e+02 9.921545884488315536e+00 9.985093173115999754e-01 -2.328056790604621710e+03 0.000000000000000000e+00
1.100027059978046680e+02 9.996780088017800381e+00 9.998161794389431867e-01 -2.328056194672119545e+03 0.000000000000000000e+00
1.100013002130129394e+02 9.947347274726300981e+00 9.966524226526539687e-01 -2.328055083586868932e+03 0.000000000000000000e+00
1.100008570889923476e+02 9.889527777129616837e+00 9.959269036333885383e-01 -2.328054415439382410e+03 0.000000000000000000e+00
