,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
4699,5791353,4804,140,32.45,0.53,4.098,0.024,1.3426055908203125,0.05,1.5112147011363881,3.6816029987308685,5.954626914077967
8389,8005676,4878,143,46.79,0.47,5.12,0.012,1.3149871826171875,0.05,1.6701530451921802,3.688241795977712,5.952896735773033
1658,3934458,4741,100,36.92,0.68,4.273,0.028,1.2750530242919922,0.05,1.5672616923538745,3.6758699553189564,5.952137558829871
8143,7880096,4798,80,35.69,0.46,4.187,0.091,1.2291545867919922,0.05,1.5525465479556604,3.6810602436318116,5.9515496704036215
2839,4772722,4744,80,38.38,1.07,4.355,0.02,1.3910398483276367,0.05,1.5841049703994527,3.6761446803562063,5.95130326756916
6759,7041744,4780,140,31.44,0.74,3.67,0.031,1.3452434539794922,0.05,1.4974825373673704,3.6794278966121188,5.951114617957311
4326,5602545,4920,100,36.43,0.39,4.274,0.049,1.2653427124023438,0.05,1.561459171241916,3.69196510276736,5.950976739491409
2686,4667561,4714,100,41.04,0.51,4.433,0.011,1.3930540084838867,0.05,1.6132073521037598,3.673389578188305,5.950716398359343
3711,5287316,4877,100,39.23,0.49,4.418,0.044,1.3202104568481443,0.05,1.5936183081295359,3.6881527555915663,5.950002959708592
3215,5017711,4728,100,36.05,0.55,4.079,0.044,1.395172119140625,0.05,1.556905269055448,3.674677467873199,5.9489705084269024
13941,11033153,4748,80,53.43,0.51,5.3210000000000015,0.013,1.279026985168457,0.05,1.727785174182906,3.6765107102825536,5.948744096930818
13865,10991398,4960,100,33.59,1.02,4.134,0.026,1.2069368362426758,0.05,1.5262100038416644,3.6954816764901977,5.948419504143596
4037,5455901,4920,100,34.98,0.67,4.157,0.069,1.2610940933227541,0.05,1.5438198051426577,3.69196510276736,5.9479083214978745
5223,6142932,4691,80,41.64,0.38,4.311,0.011,1.37554931640625,0.05,1.6195107208384985,3.6712654329471586,5.947679178484984
4234,5543746,4696,100,39.51,0.69,4.449,0.027000000000000003,1.388453483581543,0.05,1.5967070296814463,3.671728088239558,5.9472477984399434
15154,11753211,4964,100,35.5,0.6,4.04,0.067,1.2016267776489258,0.05,1.550228353055094,3.695831772826692,5.946026222135582
7352,7430868,4878,100,54.16,0.66,5.674,0.016,1.286027908325195,0.05,1.7336786556770878,3.688241795977712,5.9458336675097
1422,3745153,4941,80,44.86,0.85,4.645,0.079,1.2594642639160156,0.05,1.651859269246949,3.6938148538894167,5.945796660508296
10258,9072262,4885,100,38.62,0.47,4.505,0.013,1.196746826171875,0.05,1.586812269443376,3.688864568054792,5.945566246685719
7504,7523259,4958,80,33.81,0.59,4.113,0.157,1.1950883865356443,0.05,1.529045170765769,3.6953065224318027,5.944486840804346
5158,6122562,4958,100,33.34,1.44,4.012,0.03,1.2118558883666992,0.05,1.5229655954919865,3.6953065224318027,5.941760697803861
6326,6791445,4807,80,46.38,0.55,4.547,0.016,1.374593734741211,0.05,1.6663307443019686,3.681874122128647,5.940930361809777
9721,8685978,4746,80,49.53,0.51,5.444,0.015,1.2804136276245115,0.05,1.6948683279824561,3.6763277338813203,5.940673678306055
9113,8365522,4867,80,53.78,1.48,5.198,0.049,1.3001594543457031,0.05,1.7306207978872827,3.687261346243506,5.939264827895798
10191,9021464,4879,80,40.17,0.63,4.509,0.021,1.2018499374389648,0.05,1.6039018317316713,3.688330818112266,5.9390560842026066
1397,3732089,4743,166,30.28,0.75,3.936,0.028,1.3302555084228516,0.05,1.4811558708280352,3.6760531246518715,5.938840227099995
11959,9958522,4879,100,37.32,0.53,4.172,0.023,1.3131589889526367,0.05,1.5719416350744624,3.688330818112266,5.934336715190356
6364,6843705,4726,100,30.6,0.46,3.488,0.015,1.3384742736816406,0.05,1.4857214264815801,3.6744937172963503,5.933828921940267
5288,6205783,4941,100,33.37,0.71,4.103,0.035,1.2337017059326172,0.05,1.5233562066547928,3.6938148538894167,5.933613219786598
2971,4851948,4770,100,55.03,0.53,5.417000000000002,0.015,1.3553924560546875,0.05,1.7405995128111564,3.678518379040114,5.933037940476519
15398,11917935,4836,169,45.45,4.8,4.637,0.355,1.2242393493652344,0.05,1.6575338875579861,3.6844862921887342,5.932788108202065
6362,6843557,4715,100,48.47,0.52,4.841,0.013,1.4027738571166992,0.05,1.6854730197227592,3.6734816970733473,5.930978189936596
6360,6842824,4834,100,31.3,1.16,3.878,0.063,1.321146011352539,0.05,1.4955443375464486,3.6843066460716316,5.930628320007054
712,3098045,4905,100,34.81,0.65,4.178,0.056,1.2817716598510742,0.05,1.5417040232842885,3.6906390117159673,5.93044965410405
10407,9159263,4833,80,29.93,0.5,3.974,0.071,1.2830162048339844,0.05,1.4761067168401913,3.6842167951388807,5.930361448388916
11062,9533544,4885,80,32.25,0.53,4.064,0.083,1.3036584854125977,0.05,1.5085297189712865,3.688864568054792,5.929297563996362
1896,4058004,4845,80,40.55,1.32,4.3889999999999985,0.38,1.3413476943969729,0.05,1.6079908585471747,3.6852937813867843,5.9292089638241405
9692,8675826,4872,80,36.9,0.58,4.305,0.03,1.1957693099975586,0.05,1.5670263661590604,3.687707279624819,5.927978785188858
9371,8496572,4857,80,34.67,1.11,3.755,0.048,1.3213577270507812,0.05,1.5399538416563967,3.6863681034730362,5.927698551310515
9995,8879369,4776,80,60.28,0.53,6.1610000000000005,0.015,1.2937889099121094,0.05,1.780173243642594,3.6790643181213127,5.927651896210897
13564,10849000,4783,100,61.51,0.53,6.265,0.016,1.300471305847168,0.05,1.7889457270237477,3.679700380871964,5.926749206884237
7632,7597390,4797,100,30.35,1.11,3.898,0.065,1.2709989547729492,0.05,1.4821586954112764,3.680969718465897,5.926692479708392
10925,9457576,4950,80,34.05,1.01,4.177,0.024,1.1892585754394531,0.05,1.5321171162488039,3.694605198933569,5.926622662250687
10501,9217018,4808,80,29.99,0.83,3.983,0.04,1.2901248931884766,0.05,1.476976465759527,3.681964458994683,5.92572887718927
2836,4770846,4889,80,56.34,0.81,5.497999999999998,0.02,1.2234954833984375,0.05,1.7508168426497546,3.6892200372638357,5.925384213996358
14304,11235008,4849,80,31.11,1.16,4.098,0.036000000000000004,1.209980010986328,0.05,1.4929000111087034,3.6856521841155243,5.925325203734892
4580,5730384,4689,80,35.52,0.73,4.137,0.028,1.3906755447387695,0.05,1.5504729571065634,3.6710802327388494,5.925306179582301
10413,9161150,4879,80,31.88,1.43,4.176,0.081,1.3108854293823242,0.05,1.5035183127240748,3.688330818112266,5.9241504756973145
15237,11775511,4735,100,47.45,0.44,5.28,0.013,1.296926498413086,0.05,1.6762362167633116,3.675319983339292,5.923796750546907
14533,11355664,4775,80,30.83,0.75,3.949,0.031,1.2744102478027344,0.05,1.4889735247265081,3.678973375919765,5.918882173574788
11893,9910166,4780,100,32.82,0.68,3.539,0.032,1.3636703491210938,0.05,1.5161385767170743,3.6794278966121188,5.918876006107293
6032,6629205,4707,80,37.03,0.53,3.859,0.032,1.3114538192749023,0.05,1.5685537120494426,3.672744198306599,5.918836073272148
1060,3437031,4869,80,62.67,0.84,5.5710000000000015,0.044,1.2943410873413086,0.05,1.797059694699971,3.6874397745458944,5.918478525571009
8918,8265098,4860,80,47.33,0.61,4.702,0.043,1.3329505920410156,0.05,1.675136504467994,3.6866362692622934,5.917421650754291
8431,8018464,4793,80,44.12,0.48,4.941,0.031,1.246540069580078,0.05,1.644635503768153,3.680607428991788,5.917002839911264
4709,5792500,4910,100,44.4,0.92,4.73,0.025,1.2028121948242188,0.05,1.6473829701146199,3.6910814921229687,5.914054709233255
11013,9513787,4888,100,31.02,0.55,3.892,0.08,1.2493085861206057,0.05,1.491641793477586,3.689131197234498,5.914006138830488
9782,8738333,4854,100,59.97,0.36,5.915,0.014,1.3157234191894531,0.05,1.7779340488377793,3.686099771995916,5.913181974542271
9012,8314240,4768,80,57.89,0.46,5.957999999999998,0.012,1.3356399536132812,0.05,1.7626035495668035,3.67833624673218,5.912760098097195
477,2581583,4831,169,33.18,1.64,4.103,0.061,1.332646369934082,0.05,1.520876381688342,3.6840370374865197,5.912728223172424
9983,8869656,4915,137,30.69,0.83,3.811,0.046,1.2146711349487305,0.05,1.4869968884318225,3.6915235221681546,5.910773659613147
7196,7345200,4849,100,30.9,0.45,3.884,0.022,1.3176965713500977,0.05,1.4899584794248346,3.6856521841155243,5.910684553056307
1411,3736289,4937,80,49.94,1.33,4.985,0.039,1.2421607971191406,0.05,1.698448538015329,3.6934631272195313,5.910382221521052
2313,4374441,4755,80,33.82,1.32,3.866,0.396,1.383936882019043,0.05,1.529173603261723,3.6771505212734326,5.909452661427032
8651,8144991,4687,100,34.49,0.8,4.0710000000000015,0.053,1.3305540084838867,0.05,1.5376931943673908,3.67089495352021,5.908922599065744
6816,7102156,4844,137,65.32,0.59,6.609,0.012,1.2912416458129885,0.05,1.8150461760646306,3.6852041344710145,5.9072291754792
506,2697501,4828,100,50.64,1.36,4.898,0.059,1.3545083999633791,0.05,1.7044936970092988,3.6837672614253116,5.907135435541059
2419,4471811,4812,80,64.28,0.55,6.023,0.015,1.3160152435302734,0.05,1.808075868091307,3.6823256186678073,5.9070423460584855
9828,8754155,4888,80,31.48,0.35,4.1080000000000005,0.055,1.2849092483520508,0.05,1.4980347236870268,3.689131197234498,5.906764623183252
13335,10683647,4790,100,35.65,0.54,4.151,0.047,1.3702630996704102,0.05,1.5520595341878844,3.680335513414563,5.906179505898025
6226,6764900,4919,145,44.94,0.43,5.062,0.02,1.2885866165161133,0.05,1.65263306808311,3.6918768225593315,5.905512766163391
14654,11450315,4950,80,32.93,0.41,4.936,0.11,1.193455696105957,0.05,1.5175917307119078,3.694605198933569,5.9054130600062935
11360,9692063,4757,80,55.03,0.55,5.6389999999999985,0.014,1.2731962203979492,0.05,1.7405995128111564,3.677333151419902,5.905080169369739
1069,3440249,4737,80,51.06,1.15,5.511,0.017,1.3984012603759766,0.05,1.7080808104682315,3.6755033847279566,5.904561819500353
13253,10657633,4941,100,45.4,0.47,5.073,0.015,1.2170286178588867,0.05,1.6570558528571038,3.6938148538894167,5.903786284227911
16047,12645107,4845,80,30.45,0.72,3.824,0.03,1.2231922149658203,0.05,1.4835872969688941,3.6852937813867843,5.902534461615604
12267,10095427,4857,100,57.66,0.43,6.072,0.018000000000000002,1.2504558563232422,0.05,1.760874638052189,3.6863681034730362,5.901450882848467
13624,10876156,4888,80,31.38,0.54,3.914,0.055,1.2719011306762695,0.05,1.4966529392509178,3.689131197234498,5.901423232813358
14384,11260007,4797,140,42.5,1.16,4.504,0.046,1.3795623779296875,0.05,1.6283889300503116,3.680969718465897,5.901238262320975
5962,6604616,4814,100,29.88,0.68,3.822,0.071,1.28302001953125,0.05,1.475380593143361,3.682506085939011,5.9011974879022375
15278,11820243,4778,80,50.16,0.39,5.134,0.011,1.2638387680053709,0.05,1.70035752782266,3.679246145413859,5.901012448841202
5903,6580435,4881,140,30.97,0.58,3.874,0.032,1.306447982788086,0.05,1.4909412053567868,3.6885088076565213,5.900728825507822
5542,6358280,4918,142,33.98,0.75,4.114,0.027000000000000003,1.2626991271972656,0.05,1.5312233745330268,3.6917885244026984,5.9004975591613675
1031,3425476,4906,100,40.02,0.8,4.457,0.034,1.3023300170898438,0.05,1.6022770843001926,3.690727543870367,5.900109954285383
8920,8265278,4701,80,52.61,1.14,5.181,0.012,1.3854656219482422,0.05,1.721068301797159,3.6721902511882525,5.899852485653987
2112,4245297,4834,80,30.59,0.74,4.003,0.097,1.3159322738647459,0.05,1.4855794769846786,3.6843066460716316,5.899605474868365
14855,11560948,4862,139,30.29,0.73,3.898,0.044,1.3081073760986328,0.05,1.4812992733328558,3.6868149545073168,5.898702556915853
11881,9907368,4827,80,29.83,0.73,3.89,0.03,1.2856988906860352,0.05,1.4746532533620627,3.683677298818692,5.898585571714686
4967,5966386,4868,80,55.38,0.76,5.2879999999999985,0.039,1.300654411315918,0.05,1.7433529514095556,3.6873505695580273,5.898112893782239
3407,5112288,4787,100,47.12,0.82,4.814,0.028,1.3845100402832031,0.05,1.6732052817790453,3.6800634274819486,5.898088505023668
11840,9898999,4709,100,35.62,0.45,3.985,0.012,1.3974733352661133,0.05,1.5516939151272247,3.6729286904427223,5.896777880274403
11868,9906303,4691,80,48.24,0.45,5.04,0.017,1.3659591674804688,0.05,1.683407299132095,3.6712654329471586,5.895955734881088
574,2836038,4775,100,37.33,0.61,4.248,0.036000000000000004,1.3791933059692385,0.05,1.5720579899263045,3.678973375919765,5.895680080239565
14296,11232225,4799,100,30.81,0.56,3.84,0.036000000000000004,1.3267946243286133,0.05,1.4886916983169407,3.681150749932421,5.895676585805418
14721,11468895,4869,139,30.64,0.51,3.6,0.028,1.3133935928344729,0.05,1.4862887609605664,3.6874397745458944,5.895271739712996
15431,11955410,4955,100,33.3,0.57,4.1110000000000015,0.023,1.2223100662231443,0.05,1.5224442335063197,3.695043658821294,5.895255404423351
9978,8868800,4959,100,33.2,0.54,4.025,0.037000000000000005,1.2164239883422852,0.05,1.5211380837040362,3.6953941082911097,5.894894926138471
9203,8410770,4836,100,45.05,0.44,5.158,0.018000000000000002,1.2221126556396484,0.05,1.6536947953150818,3.6844862921887342,5.8931049306599865
4636,5773063,4860,100,48.45,0.35,5.096,0.016,1.3313989639282229,0.05,1.685293781386784,3.6866362692622934,5.892819190291303
8392,8006058,4826,80,37.48,0.51,4.283,0.037000000000000005,1.212493896484375,0.05,1.5737995822157407,3.683587317572767,5.892379065212996
3394,5110270,4844,100,58.84,0.76,5.49,0.025,1.3254556655883791,0.05,1.7696726640554925,3.6852041344710145,5.891345274915852
15893,12316126,4768,80,60.34,1.77,5.734,0.056,1.3140573501586914,0.05,1.7806053058389697,3.67833624673218,5.8907305331365345
6963,7187269,4915,100,30.89,0.75,3.983,0.08900000000000001,1.2055578231811523,0.05,1.4898179083014507,3.6915235221681546,5.890326015533629
11788,9882446,4898,100,50.06,0.69,4.9860000000000015,0.013,1.2869710922241209,0.05,1.6994908452722044,3.6900187807886953,5.8900559504166905
3807,5354104,4759,80,58.05,0.83,5.749,0.012,1.3257675170898438,0.05,1.7638022240745928,3.6775157047987577,5.889597119701216
2346,4446181,4811,80,30.0,0.79,4.088,0.079,1.266322135925293,0.05,1.4771212547196624,3.6822353569025643,5.889028387009965
3611,5256019,4845,100,30.02,0.68,4.0310000000000015,0.09,1.303548812866211,0.05,1.4774106879072515,3.6852937813867843,5.888701863375943
1300,3634720,4922,100,36.96,1.05,3.858,0.057,1.2688779830932615,0.05,1.567731962548069,3.6921416093667836,5.888315711941662
4938,5960854,4772,100,30.2,0.52,3.934,0.06,1.324589729309082,0.05,1.4800069429571505,3.678700434998304,5.887994940050577
11318,9658002,4677,100,35.97,0.67,4.097,0.012,1.3794937133789062,0.05,1.555940437818511,3.669967369908504,5.886941029227702
4784,5857981,4921,146,53.84,0.45,5.444,0.014,1.2563514709472656,0.05,1.7311050512159205,3.6920533650340808,5.884946413940442
8831,8217125,4780,100,53.67,0.5,5.44,0.012,1.2639226913452148,0.05,1.7297315952870354,3.6794278966121188,5.884830832886408
14297,11232325,4774,100,60.1,0.67,5.9060000000000015,0.019,1.3321084976196291,0.05,1.7788744720027396,3.6788824146707357,5.884290769938823
6880,7121801,4803,80,31.1,0.46,3.865,0.028,1.2370710372924805,0.05,1.4927603890268375,3.681512586638962,5.883419320335759
9469,8556078,4811,80,47.49,0.63,4.835,0.013,1.2418603897094729,0.05,1.6766021695820184,3.6822353569025643,5.882921914617871
6279,6779009,4680,80,33.35,0.69,4.081,0.059,1.3493900299072266,0.05,1.523095838252568,3.670245853074124,5.881461225009767
10569,9269772,4756,100,58.44,0.51,5.914,0.013,1.312657356262207,0.05,1.7667102072622591,3.677241845946654,5.880940246638468
1152,3527156,4897,144,32.57,0.64,4.122,0.02,1.2894783020019531,0.05,1.5128177585648732,3.689930104018218,5.879853292026575
15315,11855110,4926,100,38.86,0.72,4.37,0.05,1.1889028549194336,0.05,1.5895027962637638,3.6924944075030846,5.879014409947036
6420,6863185,4759,80,58.3,0.64,5.644,0.013,1.3251209259033203,0.05,1.765668554759014,3.6775157047987577,5.878289272531318
13721,10922821,4831,100,33.59,0.77,4.001,0.026,1.3357610702514648,0.05,1.5262100038416644,3.6840370374865197,5.877455962985304
2631,4647756,4925,148,42.31,1.65,4.182,0.11,1.286123275756836,0.05,1.6264430253312947,3.6924062348336304,5.875422526408659
5315,6210264,4905,80,46.54,2.54,4.773,0.022,1.2082576751708984,0.05,1.667826378950711,3.6906390117159673,5.874985994665167
10090,8957480,4716,80,49.14,0.44,5.247000000000001,0.013,1.3408336639404297,0.05,1.691435152144062,3.6735737964230517,5.874729698462559
15268,11817405,4797,100,33.95,0.59,3.762,0.015,1.3630189895629885,0.05,1.5308397786165204,3.680969718465897,5.874430632397229
1104,3449373,4770,166,32.08,0.53,3.83,0.04,1.3642854690551758,0.05,1.506234359612126,3.678518379040114,5.87335722006584
3400,5111655,4896,100,40.53,1.76,3.775,0.033,1.313680648803711,0.05,1.607776603741693,3.6898414091375047,5.8728413206156835
10046,8939889,4694,80,35.31,0.89,4.248,0.079,1.3181142807006836,0.05,1.5478977175630972,3.6715430852625737,5.8724453621348465
14763,11509277,4945,100,45.58,1.46,4.606,0.022,1.258108139038086,0.05,1.6587743208443568,3.694166295933198,5.87023555010848
14735,11497421,4835,100,29.82,1.1,3.908,0.203,1.2587270736694336,0.05,1.4745076391169758,3.6843964784190204,5.869610543780185
13782,10938167,4887,80,37.56,0.61,4.301,0.065,1.3106107711791992,0.05,1.5747255835940734,3.689042339028172,5.869468795249333
13880,11014418,4900,144,48.67,0.41,5.443,0.021,1.2927322387695312,0.05,1.6872613462435064,3.690196080028514,5.869405135199815
9437,8544483,4899,100,54.25,0.48,5.7410000000000005,0.015,1.2716522216796875,0.05,1.734399742520567,3.6901074394563307,5.869074620932547
4830,5879728,4927,100,37.18,0.76,3.924,0.024,1.263615608215332,0.05,1.5703093854358798,3.692582562274909,5.86837517880274
9866,8803432,4942,100,32.23,0.72,4.048,0.026,1.2324790954589844,0.05,1.5082603055123345,3.6939027410660605,5.868364414031283
9705,8678536,4792,142,47.64,0.54,5.178,0.018000000000000002,1.3822832107543943,0.05,1.6779717528107398,3.680516809381255,5.867452385497056
12260,10093930,4798,100,33.32,0.95,4.021,0.032,1.358865737915039,0.05,1.52270499273475,3.6810602436318116,5.8674411237370085
12113,10024786,4685,80,32.46,0.45,3.848,0.056,1.3563804626464844,0.05,1.511348515490213,3.670709595223797,5.8660800892037255
13160,10600127,4850,148,31.76,0.53,3.858,0.015,1.323939323425293,0.05,1.5018804937550587,3.6857417386022635,5.86574604683875
5056,6043705,4685,100,32.64,0.51,4.0680000000000005,0.033,1.366429328918457,0.05,1.5137501500818236,3.670709595223797,5.865624868582442
4207,5530982,4731,80,43.13,0.52,4.843,0.014,1.3014583587646484,0.05,1.6347794581459516,3.674952948048565,5.8649855820694805
15389,11912582,4820,140,59.72,0.75,6.1320000000000014,0.014,1.337254524230957,0.05,1.7761197990529878,3.6830470382388496,5.863762464026955
0,757137,4751,139,29.99,0.6,3.399,0.011,1.3185148239135742,0.05,1.476976465759527,3.6767850304192056,5.863583076816396
11554,9773489,4781,167,33.51,2.37,3.925,0.498,1.239337921142578,0.05,1.5251744278352715,3.6795187436957892,5.863500697012403
7998,7807614,4688,100,32.18,0.72,3.85,0.024,1.3417396545410156,0.05,1.5075860397630108,3.670987603010034,5.8631364147177045
9426,8540384,4897,80,37.4,0.75,4.335,0.023,1.189250946044922,0.05,1.57287160220048,3.689930104018218,5.862872234321391
3661,5270814,4825,80,29.72,0.5,3.927,0.025,1.2800188064575195,0.05,1.4730488050885377,3.6834973176798114,5.862591551759602
8134,7877986,4880,100,30.35,0.76,4.017,0.048,1.2367477416992188,0.05,1.4821586954112764,3.6884198220027105,5.860660408997768
12798,10383368,4890,142,57.3,0.52,5.947,0.012,1.2699651718139648,0.05,1.75815462196739,3.6893088591236203,5.860177031860673
9947,8827934,4907,100,56.2,1.02,5.421,0.02,1.2621641159057615,0.05,1.749736315569061,3.6908160579809155,5.859455665523178
11429,9712888,4890,100,32.52,1.13,4.044,0.036000000000000004,1.304774284362793,0.05,1.5121505369220305,3.6893088591236203,5.85882876705343
6375,6849167,4968,100,34.39,0.83,4.22,0.036000000000000004,1.2109479904174805,0.05,1.5364321758220134,3.6961815871685237,5.858204203668914
4518,5705536,4682,80,33.19,0.62,3.917,0.016,1.373478889465332,0.05,1.521007252408604,3.6704314093606056,5.857215862066541
1801,3970835,4877,170,60.71,0.99,6.544,0.045,1.2957849502563477,0.05,1.783260232872949,3.6881527555915663,5.855957710271756
8600,8109040,4735,165,52.44,2.75,5.1080000000000005,0.434,1.3252029418945312,0.05,1.7196626830180466,3.675319983339292,5.855715145802597
6844,7108536,4845,100,29.87,0.62,4.026,0.044,1.2593402862548828,0.05,1.4752352226041283,3.6852937813867843,5.85559328551176
257,2297785,4942,80,48.68,0.78,4.672,0.038,1.2482023239135742,0.05,1.6873505695580273,3.6939027410660605,5.8538010586085045
1798,3970223,4790,80,38.11,0.6,4.421,0.023,1.3760595321655271,0.05,1.5810389487721672,3.680335513414563,5.852654553788039
10138,9003765,4761,100,59.64,0.46,6.042000000000002,0.015,1.3111495971679688,0.05,1.775537634780957,3.6776981814745104,5.850527579171744
7987,7800907,4778,139,36.01,0.45,4.211,0.019,1.378056526184082,0.05,1.5564231213712854,3.679246145413859,5.850450108413703
13486,10792949,4758,100,44.4,0.88,4.6530000000000005,0.03,1.2648048400878906,0.05,1.6473829701146199,3.6774244377012475,5.850433617626888
2272,4358853,4857,148,44.97,0.5,4.925,0.014,1.341822624206543,0.05,1.6529228875679418,3.6863681034730362,5.850310300916443
9039,8330598,4819,80,41.13,0.97,4.512,0.023,1.368661880493164,0.05,1.6141587095091752,3.6829569263012085,5.849262179785962
10367,9143545,4681,80,33.06,0.76,3.94,0.042,1.3427038192749023,0.05,1.5193028492354288,3.670338641127442,5.849230158187837
2900,4831826,4941,145,42.96,0.62,4.888,0.011,1.2670841217041016,0.05,1.6330642726914992,3.6938148538894167,5.848680761053037
12836,10402207,4942,100,47.16,0.31,5.269,0.012,1.2579193115234375,0.05,1.6735737964230515,3.6939027410660605,5.848282648184562
6543,6940048,4923,100,31.2,0.57,4.057,0.038,1.1997518539428709,0.05,1.4941545940184429,3.6922298357727557,5.848019417175036
10176,9018004,4941,80,31.79,0.41,4.158,0.07400000000000001,1.231781005859375,0.05,1.502290527914773,3.6938148538894167,5.846263247862632
8947,8284510,4895,100,46.33,0.68,4.774,0.059,1.2086524963378906,0.05,1.6658623002031552,3.6897526961391565,5.845920716930598
13124,10555618,4960,141,33.06,0.55,4.142,0.02,1.2199506759643557,0.05,1.5193028492354288,3.6954816764901977,5.84571469163838
926,3247016,4802,143,31.7,0.39,3.44,0.016,1.340719223022461,0.05,1.5010592622177514,3.6814221557210085,5.845254768779052
8997,8307630,4914,80,33.32,0.41,3.794,0.058,1.2691097259521484,0.05,1.52270499273475,3.691435152144062,5.8439889776172995
12097,10018973,4692,100,31.95,0.96,3.984,0.047,1.3642644882202148,0.05,1.504470862494419,3.671358003443492,5.84263771564067
6834,7106647,4859,170,43.7,0.48,4.839,0.017,1.3404378890991209,0.05,1.640481436970422,3.686546899063006,5.84230187407604
13857,10988898,4779,80,38.36,1.05,4.215,0.045,1.3808660507202148,0.05,1.583878598498626,3.6793370305207937,5.842171946659779
5346,6222768,4827,80,49.8,2.2,5.047,0.229,1.3602914810180664,0.05,1.6972293427597176,3.683677298818692,5.840955099773244
5311,6209759,4950,80,41.08,0.8,4.441,0.036000000000000004,1.2404546737670898,0.05,1.6136304349252406,3.694605198933569,5.840838260335787
11191,9596639,4861,100,30.06,0.6,3.725,0.019,1.312063217163086,0.05,1.4779889762508893,3.686725621074542,5.840280534627643
12980,10482198,4687,80,33.36,0.64,3.852,0.076,1.3843088150024414,0.05,1.523226041965701,3.67089495352021,5.840197116331708
13557,10842958,4867,80,31.74,0.51,3.955,0.026,1.1962604522705078,0.05,1.5016069224188293,3.687261346243506,5.839010180379064
7765,7670706,4745,100,40.27,0.62,4.522,0.015,1.2708253860473633,0.05,1.6049816296074315,3.6762362167633116,5.8389938654921005
102,1865262,4772,80,53.41,0.44,5.5710000000000015,0.012,1.3757820129394531,0.05,1.7276225779691372,3.678700434998304,5.838646030445063
14342,11245234,4715,100,32.24,0.63,4.1160000000000005,0.03,1.2961978912353516,0.05,1.5083950331330531,3.6734816970733473,5.838174023118423
14175,11152075,4879,80,30.61,0.86,4.072,0.03,1.2785873413085938,0.05,1.4858633295973347,3.688330818112266,5.8377654173206865
2168,4269457,4783,137,34.08,0.5,3.98,0.02,1.372793197631836,0.05,1.5324995860946624,3.679700380871964,5.837408880125928
15097,11704163,4736,100,46.28,0.54,4.795,0.016,1.2878189086914062,0.05,1.665393350279712,3.6754116937148633,5.834487779365879
2684,4667338,4758,100,31.43,0.4,3.839,0.016,1.3637619018554688,0.05,1.49734438101758,3.6774244377012475,5.832693185347824
12647,10288903,4727,80,49.9,0.52,5.151,0.014,1.3138313293457031,0.05,1.69810054562339,3.6745856023029138,5.83191864455393
12752,10352610,4673,80,34.83,0.51,4.143,0.023,1.3701324462890625,0.05,1.5419534744582362,3.6695957810243134,5.831315828519181
6436,6865501,4712,80,44.9,0.67,4.774,0.015,1.3298120498657229,0.05,1.6522463410033232,3.6732052817790453,5.8312808328382015
8596,8107831,4835,80,49.7,1.28,4.7810000000000015,0.061,1.3556022644042969,0.05,1.6963563887333322,3.6843964784190204,5.83063383852064
11417,9711231,4918,100,47.5,0.71,5.129,0.013,1.2833642959594729,0.05,1.6766936096248666,3.6917885244026984,5.830295854357137
12202,10070717,4909,100,32.8,0.64,4.118,0.026,1.2744302749633791,0.05,1.515873843711679,3.6909930320998696,5.83025656939477
11684,9833073,4821,100,32.05,0.38,3.657,0.012,1.334516525268555,0.05,1.5058280338548362,3.683137131483007,5.830095154707833
10684,9330758,4951,100,37.92,0.73,4.338,0.026,1.1905450820922852,0.05,1.5788683286660286,3.6946929263314843,5.828234803918039
6366,6844373,4747,100,55.05,0.59,5.761,0.012,1.3706159591674805,0.05,1.7407573233077704,3.67641923171836,5.828038113085706
8944,8283958,4764,100,36.13,0.42,4.007,0.013,1.2507505416870115,0.05,1.5578679615680222,3.67797175281074,5.827740550524346
14665,11454275,4733,80,38.1,0.6,4.255,0.026,1.278520584106445,0.05,1.5809249756756194,3.6751365044679942,5.8268650456628
5189,6128774,4919,80,45.28,0.73,4.765,0.062,1.1999998092651367,0.05,1.655906418180215,3.6918768225593315,5.82668864237104
4714,5792936,4782,100,31.29,0.42,3.821,0.045,1.3481149673461914,0.05,1.4954055631461933,3.679609571779756,5.826089261868867
13555,10842231,4712,80,37.66,0.74,4.215,0.021,1.302326202392578,0.05,1.575880315680646,3.6732052817790453,5.826019786112231
9733,8689522,4964,80,35.06,0.63,4.118,0.058,1.2183809280395508,0.05,1.544811911757776,3.695831772826692,5.825803267066313
12278,10118929,4954,142,42.01,0.49,4.2860000000000005,0.012,1.2383975982666016,0.05,1.623352681537992,3.694956002249818,5.824289292034289
12982,10482521,4717,80,30.93,0.81,3.71,0.039,1.3087692260742188,0.05,1.4903799200031789,3.673665876245702,5.824000847772652
6969,7188504,4793,100,30.71,0.43,3.961,0.034,1.251826286315918,0.05,1.487279816443069,3.680607428991788,5.821817469763379
24,1163621,4909,80,51.32,0.71,5.013,0.033,1.2751388549804688,0.05,1.7102866477028908,3.6909930320998696,5.821126810463312
10247,9046085,4857,140,58.34,2.08,5.39,0.14300000000000002,1.3200016021728516,0.05,1.7659664247857139,3.6863681034730362,5.8210599704972585
