Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
14225,KIC11189077,5193,158,33.77,0.47,4.087,0.021,1.21130180358887,0.05,1.5285310606354099,3.7154183225950597,-0.646467281569941,0
12996,KIC10487616,5048,161,27.79,0.81,3.8789999999999996,0.076,1.35233879089356,0.05,1.4438885467773699,3.70311934623608,-0.6533966406171601,1
11082,KIC9536730,4963,158,51.3,0.76,5.551,0.022000000000000002,1.3651704788208001,0.05,1.71011736511182,3.69574427519732,-0.655682814056359,0
4261,KIC5553307,4884,80,257.36,2.92,18.439,0.017,1.18386650085449,0.05,2.41054104789391,3.6887756552728397,-0.655829509718881,0
15889,KIC12315090,5073,156,53.29,0.47,5.635,0.013999999999999999,1.27721118927002,0.05,1.72664572024091,3.7052648623174,-0.6586452811417629,0
15199,KIC11768640,5213,157,32.01,0.43,4.114,0.028999999999999998,1.20433521270752,0.05,1.5052856741441298,3.71708772492702,-0.6595868150915961,0
10186,KIC9020066,4955,159,53.08,0.36,5.362,0.02,1.3726272583007801,0.05,1.7249309141924,3.69504365882129,-0.660808983111725,0
6275,KIC6778606,5156,166,26.2,0.77,3.7889999999999997,0.152,1.26650714874268,0.05,1.41830129131975,3.71231290868137,-0.6625561760872529,0
3824,KIC5359329,5059,161,33.1,0.68,4.0569999999999995,0.042,1.32177734375,0.05,1.51982799377572,3.70406467940857,-0.66330923185227,0
15914,KIC12366053,5196,164,61.74,0.74,6.066,0.022000000000000002,1.23251056671143,0.05,1.79056662514608,3.71566914240099,-0.666898466659657,0
6994,KIC7199900,5068,161,44.7,0.38,4.946000000000001,0.012,1.3033456802368202,0.05,1.65030752313194,3.7048366062114,-0.669543078181189,0
10747,KIC9350634,4501,131,28.66,0.97,3.227,0.065,1.5420207977294902,0.05,1.4572761860613301,3.6533090129384798,-0.670337184274489,0
11974,KIC9963690,5223,182,172.93,1.12,13.918,0.019,1.20160579681396,0.05,2.2378703414767402,3.7179200258369907,-0.671909480852331,0
3935,KIC5395247,5076,159,53.86,2.67,4.809,0.043,1.27259159088135,0.05,1.73126634907549,3.7055216134226696,-0.672171199176502,0
4335,KIC5607582,5070,172,29.92,0.54,4.452,0.063,1.3185510635376,0.05,1.47596158919242,3.70500795933334,-0.6750641983419269,0
10210,KIC9026802,5106,162,25.68,1.16,2.8939999999999997,0.054000000000000006,1.29072666168213,0.05,1.40959501939682,3.70808081046823,-0.6778970953526129,1
