KIC,eps,eps_err,dnug,dnug_err,c,c_err
10079226,1.231295162082804,0.027093176525522046,116.91015431331999,0.12706697789922475,0.1265385565010793,0.019902797091894273
11772920,1.3776986795274428,0.03318495679087806,158.64549159819876,0.2102718028679976,0.12946122515131575,0.03186617566549355
11253226,0.8290819971164012,0.011391992521567057,77.18130026206917,0.03877521478279466,0.08130634951003736,0.007591003535659184
8760414,1.217691810505698,0.016552804279773972,118.2004566604771,0.08857141601973385,0.1715079977031473,0.01190684100031639
6106415,1.2183077051685107,0.007089170446472233,104.64388402817862,0.03285656821871883,0.11504378094677702,0.004044647559120727
6508366,0.8876006624566231,0.020282234974691334,51.893582708006484,0.05073494463038024,0.095371922288741,0.009545009932511835
9353712,0.9695583879219506,0.025138918404488834,51.80219422587322,0.0665691750457148,0.106813284486166,0.007827788255741708
9206432,0.92921897192909,0.024546287384089024,85.03867599698592,0.09142759465580061,0.059125540716863,0.01261106668959118
8394589,1.2510214646731999,0.02057557229697031,109.54066616369856,0.10058439164951472,0.07980266480602297,0.009776553699666948
3456181,0.8825418192019082,0.023288722607378434,52.544717345655336,0.06120010086325616,0.09927016123962668,0.011003983770425944
9025370,1.2657821312864017,0.03174117304194303,133.78487613025143,0.1777756152024363,0.21644190326800267,0.030226132279990735
10644253,1.2660912707927015,0.044849904357992035,123.28880217537501,0.2314257468027298,0.10260620566408447,0.028490257784351995
9955598,1.4119482353571617,0.030682967583475718,153.9919672773534,0.19260822562913257,0.1274483004856461,0.021986197822187574
3427720,1.285160050569112,0.02452239051277182,120.41296612780448,0.12569007704300128,0.1056208787465883,0.013887850496481745
7771282,1.0440119974266209,0.06399553966312459,72.7137661866857,0.22269657069627724,0.11685210393733314,0.03442721695763724
3735871,1.2000149199784662,0.027796882128065303,123.66227247833645,0.14010465069380404,0.15019920888154767,0.02170094516879594
3656476,1.3412284831214945,0.013783908676761786,93.62387041465551,0.059913123555152235,0.10142469602850024,0.007797294124592174
7970740,1.3018750838761628,0.013235022134574203,174.59708389395698,0.09021665011198811,0.17044811899029677,0.010592649534743198
10454113,1.0985589028245548,0.024762412059604708,105.5480285567662,0.11041108519485977,0.12109905416168411,0.016282281440130976
8006161,1.440093499429511,0.01289779284720547,150.06446012088048,0.07804860765131216,0.10026738446504319,0.008227987785792992
12317678,0.8420727517568417,0.022576987625601463,63.74207618454137,0.07214346279748678,0.09498681400228114,0.009888544683164505
9812850,0.9353850846056301,0.013481296386933224,65.1778605426314,0.04200796008588668,0.10586492822652539,0.009098399732671023
8694723,0.9688451719931822,0.008282804634032899,75.64338553583806,0.030338255446753785,0.14044227728980035,0.004317625153544459
10963065,1.1759827694543685,0.016208196190515906,103.62687730965857,0.07656504893378577,0.123832660186267,0.009295732503055662
10730618,0.9049369667536393,0.047003103730071966,66.76457963607221,0.15829872490453892,0.09903725493297372,0.024873572407463383
12069424,1.3007443229314428,0.005913207793184861,103.9015290557171,0.027720367857801288,0.119016061561706,0.0031947411220181244
12009504,1.1207129651619008,0.019217638153700124,88.53144158653394,0.07711988936623704,0.10318392121128636,0.010326087327058801
7940546,0.9363005717702794,0.009383558256103017,59.166714049437324,0.027350648003892798,0.11597589839958279,0.004474848634948002
2837475,0.8383864724659473,0.0176838794917307,75.9841804472248,0.06245162805742136,0.09298030511765894,0.009368151043600786
9965715,1.0161544649508127,0.026569486850742403,97.77769186694636,0.11292361600410095,0.15531657356866366,0.0204865520547939
8150065,1.1310964937024701,0.05785583797919677,89.39054119121145,0.24081980534176675,0.1049264525650409,0.03004873375020197
9139163,0.8997977869197114,0.00934314782488954,81.56915726915942,0.03430354063233981,0.11885813833817702,0.003970132798436978
8938364,1.3262921007592172,0.012950960538925532,86.15648481916813,0.055339668848722184,0.10643758658633758,0.006316217052574432
10162436,0.9343271419311512,0.011102776600759623,56.21281133488781,0.03153716842206325,0.12503252503346632,0.003920821334743446
