KICID|kepmag|Length_Quarters|Length_days|numax|numax_err|dnu|dnu_err|amplitude|amplitude_err|fwhm|fwhm_err|maxbg|maxbg_err|
   6838375|   11.40| 18|  1317.9|  181.43|    1.04|  14.361|   0.038|   35.7|    1.5|   50.1|    2.7|     41.4|      6.7|
   6838420|   11.59| 18|  1317.9|   30.27|    0.69|   3.471|   0.012|  159.0|    8.2|   12.3|    1.0|   6954.1|    371.2|
   6838665|   12.30| 17|  1292.1|   30.17|    0.54|   3.976|   0.054|  139.0|    6.8|   11.7|    1.1|   6135.0|    491.5|
   6838707|   10.88| 18|  1317.9|   33.34|    0.91|   4.066|   0.046|  108.8|    4.9|   14.4|    1.1|   4121.9|    287.6|
   6841322|   12.26| 12|   870.0|   31.01|    0.58|   3.659|   0.011|  111.2|    6.2|   11.5|    1.7|   4301.2|    279.5|
   6841356|   13.80| 13|  1013.9|   30.35|    0.43|   4.521|   0.098|  109.9|    5.3|   13.4|    1.4|   4057.6|    313.8|
   6841449|   12.17| 14|  1023.3|   44.77|    0.51|   4.877|   0.012|   95.4|    4.2|   15.5|    0.9|   1874.5|     78.1|
   6841466|   13.15| 14|  1023.3|   33.51|    0.78|   3.873|   0.100|   89.3|    3.6|   14.4|    1.2|   2734.1|    161.4|
   6841636|   13.10|  8|   557.6|   26.58|    0.66|   3.758|   0.039|  140.3|    6.8|   11.9|    1.4|   6954.7|    527.4|
   6841793|   12.83| 14|  1023.3|  190.61|    0.96|  14.536|   0.046|   42.0|    1.6|   50.2|    2.3|     53.8|     12.2|
   6842204|   12.86| 14|  1023.3|  179.05|    0.89|  14.137|   0.038|   46.0|    2.2|   41.6|    2.4|    121.4|     16.1|
   6842733|  13.887| 13| 1013.86|  203.65|    1.72|  16.418|   0.068|     --|     --|     --|     --|     --|     --|
   6842824|   12.84| 10|   704.3|   31.30|    1.16|   3.878|   0.063|   99.7|    6.2|   12.7|    2.7|   6517.5|    373.6|
   6842918|   12.29|  8|   557.6|   38.68|    0.67|   4.366|   0.062|  100.1|    3.9|   15.1|    1.1|   2100.8|    184.3|
   6843557|   11.05| 14|  1023.3|   48.47|    0.52|   4.841|   0.013|   79.1|    4.0|   17.1|    1.3|   1367.4|     63.7|
   6843567|   12.88|  6|   380.8|   36.29|    0.75|   4.119|   0.024|  116.0|    5.2|   14.6|    1.6|   2827.9|    272.0|
   6843705|   11.03| 12|   870.0|   30.60|    0.46|   3.488|   0.015|  104.6|    5.1|   12.1|    1.3|   3068.3|    201.2|
   6844293|   12.98|  7|   467.3|   28.85|    0.42|   3.898|   0.072|  152.2|    6.1|   10.7|    0.7|   5314.1|    347.8|
   6844373|   13.03|  8|   557.6|   55.05|    0.59|   5.761|   0.012|   80.3|    3.3|   18.4|    1.2|   1129.3|     72.7|
   6846522|   13.21|  8|   557.6|   27.79|    1.07|   3.613|   0.041|  128.6|    6.1|   13.7|    2.4|   5067.8|    747.3|
   6846551|   12.65| 12|   950.4|   36.35|    0.24|   4.041|   0.017|  109.5|    5.9|   10.3|    0.8|   3134.7|    164.5|
   6846974|   12.72| 18|  1318.0|   38.03|    0.48|   4.545|   0.013|  108.0|    5.7|   13.3|    1.0|   2543.1|    183.9|
   6847261|   13.36| 18|  1317.9|  133.11|    1.04|  11.420|   0.015|   51.2|    1.6|   41.8|    1.7|     73.9|     12.1|
   6847371|   12.50| 15|  1138.8|   19.62|    0.43|   2.692|   0.065|  189.1|   12.4|    8.1|    0.9|  16279.6|   1034.2|
   6847876|   13.99| 17|  1308.4|  102.42|    0.55|   9.414|   0.013|   62.3|    2.3|   29.0|    1.3|    230.1|     43.3|
   6848793|   12.87| 18|  1317.9|   26.53|    0.69|   3.766|   0.058|  142.0|    6.8|   11.5|    1.4|   7501.1|    411.7|
   6849148|   10.22|  4|   206.3|   16.53|    1.66|   2.141|   0.195|   98.1|   12.7|    8.8|    2.7|   9291.2|   1742.1|
   6849167|   10.98| 18|  1317.9|   34.39|    0.83|   4.220|   0.036|   96.0|    5.1|   14.9|    1.4|   2962.6|    160.2|
   6849237|   13.23| 15|  1211.6|   29.87|    0.78|   3.888|   0.072|  135.2|    6.2|   12.0|    1.3|   7686.1|    396.4|
   6849932|   11.01| 17|  1235.6|   14.75|    0.27|   2.139|   0.014|  249.0|   16.0|    5.7|    0.6|  28325.7|   1753.8|
   6850177|   11.16| 17|  1235.6|   45.64|    0.83|   4.644|   0.015|   74.0|    3.9|   19.1|    1.9|   1510.1|     85.6|
   6850286|   13.98| 17|  1308.4|   98.64|    0.69|   9.649|   0.016|   48.9|    1.9|   31.5|    1.5|     78.1|     17.5|
   6850417|   10.97| 17|  1235.6|   36.25|    0.58|   4.149|   0.031|  104.5|    3.8|   14.4|    1.1|   2712.6|    179.9|
   6850446|   13.94| 17|  1308.4|  167.24|    0.91|  13.541|   0.016|   43.5|    2.2|   43.6|    2.6|     72.1|     20.7|
   6850464|   10.97| 17|  1235.6|   33.67|    0.54|   3.837|   0.043|  109.8|    4.6|   13.8|    1.1|   3855.1|    179.9|
   6850665|   12.39| 18|  1317.9|   95.02|    0.88|   8.355|   0.021|   49.5|    1.6|   31.1|    1.8|    142.7|     21.5|
   6851327|   13.78| 10|   777.1|   51.60|    0.49|   5.614|   0.015|   97.8|    5.2|   17.1|    1.2|   1333.1|    132.2|
   6851401|   10.78| 18|  1317.9|  104.72|    1.45|   7.962|   0.072|   16.7|    0.8|   41.5|    2.9|     74.2|      7.4|
   6851499|   10.70| 18|  1317.9|   51.93|    0.66|   5.619|   0.016|   96.2|    4.6|   16.6|    1.0|   1455.7|     58.2|
   6851819|   13.83| 17|  1308.4|   50.48|    0.36|   5.456|   0.013|  109.3|    5.5|   15.3|    0.8|   1664.3|     89.9|
   6852570|   12.73| 16|  1221.1|   35.59|    0.74|   4.002|   0.012|  104.8|    5.6|   12.9|    1.3|   3135.2|    240.6|
   6852624|   12.43| 18|  1317.9|   74.78|    0.83|   7.106|   0.019|   37.0|    1.7|   24.5|    2.1|     52.4|     16.9|
   6852836|   13.22| 18|  1317.9|   31.58|    0.47|   4.039|   0.027|  108.9|    4.9|   11.7|    0.9|   4399.9|    254.8|
   6852891|   12.76| 15|  1138.8|   30.92|    0.59|   3.680|   0.012|  134.7|    6.8|   11.2|    0.8|   5148.3|    318.4|
   6853040|   12.95| 18|  1317.9|   29.89|    0.84|   4.044|   0.049|  146.6|    5.7|   12.7|    1.3|   7295.1|    368.3|
   6853127|  11.765| 18| 1317.88|  200.43|    0.88|  15.435|   0.020|     --|     --|     --|     --|     --|     --|
   6853235|   13.92| 17|  1308.4|   31.06|    0.57|   4.079|   0.058|  123.7|    6.3|   12.4|    1.1|   4781.1|    294.0|
   6853266|   12.04| 17|  1292.1|   30.22|    0.88|   3.680|   0.050|  118.7|    7.2|   11.2|    1.2|   7030.4|    292.9|
   6853465|   11.83| 18|  1317.9|   86.64|    0.88|   7.478|   0.014|   40.2|    1.6|   29.6|    1.9|    294.1|     21.1|
   6853668|   13.87| 17|  1308.4|   29.89|    0.98|   4.121|   0.063|  127.5|    6.3|   12.6|    1.6|   6731.1|    383.9|
   6853779|   11.79| 18|  1317.9|   11.72|    0.42|   1.695|   0.031|  189.1|   20.5|    3.9|    1.4|  61811.8|   4223.6|
   6853977|   13.19| 18|  1317.9|   94.75|    0.69|   8.361|   0.016|   55.5|    1.9|   30.2|    1.2|    166.9|     30.1|
   6854095|   11.76| 18|  1317.9|   30.56|    0.70|   3.914|   0.023|  122.9|    5.3|   12.0|    1.0|   4367.8|    307.4|
   6854391|   11.10| 18|  1317.9|   61.87|    1.32|   5.610|   0.027|   50.4|    1.9|   24.0|    1.2|    612.1|     27.0|
   6854423|   12.07| 18|  1317.9|   25.90|    0.50|   3.590|   0.092|  148.5|    6.5|   11.1|    1.5|   8153.2|    536.3|
   6859239|   13.91|  9|   714.9|   28.12|    0.43|   3.631|   0.019|  140.6|    7.7|   10.7|    1.0|   5706.5|    544.7|
   6859548|   13.78|  7|   548.1|   27.58|    0.67|   3.827|   0.047|  116.3|    7.0|   10.5|    4.3|   5788.7|    763.4|
   6859557|   15.41| 17|  1308.5|   71.30|    0.61|   7.295|   0.022|   53.6|    2.7|   23.6|    2.3|     92.0|     17.7|
   6859685|    9.82| 18|  1317.9|   36.44|    0.66|   4.230|   0.039|  109.2|    3.8|   15.1|    1.1|   2573.9|    164.0|
   6859782|   13.78|  6|   457.8|   30.99|    0.67|   3.968|   0.044|  155.3|    6.0|   13.8|    1.6|   4923.6|    383.0|
   6859803|    9.84| 18|  1317.9|  170.78|    1.01|  13.528|   0.014|   35.7|    1.3|   52.2|    2.6|     49.5|      7.8|
   6860096|   12.62| 16|  1226.2|   34.89|    0.68|   4.027|   0.039|  117.8|    5.2|   14.2|    1.0|   3935.4|    212.6|
   6860123|   12.92|  9|   642.3|   31.33|    0.86|   3.698|   0.013|  131.2|    5.9|   13.5|    1.0|   4207.8|    292.4|
   6860127|   12.19| 18|  1317.9|   38.84|    0.49|   4.416|   0.011|  106.4|    5.9|   13.5|    1.0|   2377.2|    160.4|
   6860649|   13.13| 17|  1308.5|  111.14|    0.64|   9.796|   0.021|   65.9|    2.5|   33.6|    1.3|    219.5|     45.3|
   6860650|   13.13| 15|  1211.7|   36.43|    0.53|   3.983|   0.011|  108.1|    4.8|   13.8|    1.2|   2746.4|    159.7|
   6861149|   13.31| 18|  1317.9|   33.71|    0.57|   4.225|   0.061|  106.3|    5.2|   12.7|    1.2|   3714.8|    259.8|
   6861270|   13.37| 11|   742.0|   57.40|    0.68|   5.275|   0.014|   56.3|    3.1|   18.1|    1.9|   1178.8|     80.1|
   6861403|   11.88| 18|  1317.9|   61.80|    0.57|   5.737|   0.016|   61.6|    2.3|   21.5|    1.3|    643.2|     28.2|
   6861712|   12.69| 18|  1317.9|  147.01|    1.26|  11.901|   0.015|   25.4|    0.9|   47.4|    3.0|     23.7|      4.4|
   6861835|   13.92|  9|   642.3|   38.65|    1.23|   4.398|   0.016|   99.6|    4.0|   16.4|    1.4|   2963.4|    210.7|
   6863017|   10.32| 18|  1317.9|   34.16|    0.53|   4.232|   0.022|  115.5|    4.6|   13.4|    0.9|   3286.7|    212.2|
   6863185|   12.83| 18|  1317.9|   58.30|    0.64|   5.644|   0.013|   76.2|    3.4|   19.4|    1.2|    883.2|     57.7|
   6863204|   13.11| 11|   742.0|   31.70|    0.53|   3.849|   0.040|  144.0|    6.0|   14.1|    1.1|   5692.2|    404.9|
   6863451|   13.62| 17|  1308.5|   26.84|    0.85|   3.575|   0.026|  128.9|    5.3|   11.9|    1.6|   6434.8|    434.4|
   6863531|   13.87| 16|  1276.0|    8.36|    0.24|   1.381|   0.028|  344.8|   33.0|    3.1|    0.9|  81094.3|   7749.4|
   6863638|   13.54| 18|  1317.9|   32.59|    0.44|   4.147|   0.022|   93.0|    4.2|   12.6|    1.0|   2100.0|    153.9|
   6863866|   12.68|  7|   467.2|   24.78|    0.78|   3.355|   0.059|  129.1|    5.7|   13.6|    2.5|   6136.6|    501.6|
   6863899|   12.01| 18|  1317.9|  101.46|    0.57|   9.274|   0.020|   63.4|    2.4|   29.6|    1.3|    293.3|     35.0|
   6864132|   13.47| 18|  1317.9|  143.66|    1.01|  11.083|   0.036|   38.9|    1.5|   42.3|    2.3|     49.4|      7.8|
   6864298|   13.86| 17|  1308.5|   26.49|    0.47|   3.998|   0.085|  149.4|    6.7|   11.5|    1.2|   8219.6|    512.0|
   6864746|   12.93|  8|   632.6|   31.17|    0.74|   3.897|   0.041|  120.6|    4.7|   14.7|    1.7|   4893.2|    337.8|
   6864794|   14.84| 17|  1308.5|  106.84|    0.76|   9.697|   0.031|   52.6|    3.0|   27.5|    2.2|    104.0|     27.0|
   6864897|   11.11| 18|  1317.9|   40.17|    0.62|   4.178|   0.017|   64.5|    3.2|   14.2|    1.3|   1731.8|     96.4|
   6864995|   10.47| 18|  1317.9|   40.28|    1.06|   4.546|   0.026|   77.2|    3.1|   17.0|    0.9|   1995.4|     91.0|
   6865157|   12.32|  4|   206.3|    9.05|    0.28|   1.575|   0.073|  259.3|   49.2|    2.7|    0.7|  96355.3|  17714.3|
   6865257|   13.79| 17|  1308.5|  187.58|    0.91|  14.973|   0.020|   48.9|    2.2|   50.0|    2.3|     64.0|     14.2|
   6865409|   13.85|  6|   457.8|   27.91|    0.59|   3.924|   0.093|  132.9|    7.1|   13.4|    1.7|   6455.5|    551.2|
   6865501|   12.70| 16|  1221.2|   44.90|    0.67|   4.774|   0.015|   81.6|    3.7|   16.1|    1.1|   1646.8|     79.5|
   6866002|   10.56| 17|  1235.7|   31.13|    0.33|   3.249|   0.012|   97.5|    4.4|   11.0|    1.0|   2942.9|    180.4|
   6866134|   13.09| 18|  1318.0|   30.84|    0.74|   4.086|   0.030|  132.1|    5.8|   13.4|    1.1|   5952.4|    351.6|
   6866149|   12.88| 16|  1221.2|   45.64|    0.89|   4.721|   0.046|   70.8|    3.3|   18.7|    1.4|   1394.6|     60.0|
   6866251|   11.48| 18|  1318.0|   94.81|    1.50|   7.139|   0.039|   20.9|    1.4|   37.2|    3.6|    140.4|     18.8|
   6866288|   13.84| 17|  1308.5|   39.17|    0.58|   4.425|   0.012|  106.6|    4.5|   14.2|    1.2|   2831.6|    228.3|
   6866396|   12.37| 18|  1318.0|   43.43|    1.48|   4.600|   0.022|   62.3|    2.7|   18.2|    1.1|   1585.7|     67.4|
   6866534|   13.55| 18|  1318.0|   34.18|    0.56|   4.218|   0.035|  108.7|    5.1|   13.9|    1.4|   3217.4|    235.7|
   6866587|   10.93| 16|  1209.9|   42.19|    0.54|   4.569|   0.027|   91.0|    3.2|   16.2|    0.9|   2052.2|     91.6|
   6866683|   13.92| 17|  1308.5|   67.61|    0.59|   6.782|   0.015|   87.2|    5.0|   20.9|    1.3|    693.7|    219.0|
   6866992|   12.96| 18|  1318.0|  106.94|    1.46|   8.210|   0.018|   29.0|    1.8|   39.4|    2.9|    129.8|     34.8|
   6867429|   13.92| 10|   777.2|   26.95|    0.52|   3.840|   0.046|  162.8|    9.0|   11.1|    1.1|   6838.4|    547.7|
   6867485|   11.27| 15|  1138.9|   32.30|    0.60|   3.864|   0.048|  127.9|    6.0|   13.4|    1.1|   4437.0|    302.9|
   6867726|   13.41| 18|  1318.0|   59.10|    0.78|   6.093|   0.015|   87.4|    4.5|   19.8|    1.0|   1074.9|     65.8|
   6867756|   13.60|  9|   715.0|   21.66|    0.75|   3.147|   0.076|  158.9|   10.0|   10.3|    1.2|  14980.1|   1532.9|
   6868144|   13.66| 15|  1211.7|  103.49|    0.70|   8.967|   0.014|   62.8|    2.9|   30.1|    1.4|    302.5|     63.5|
   6869093|   12.95| 16|  1221.2|   31.49|    0.68|   4.104|   0.032|  119.0|    5.5|   13.4|    1.1|   4779.2|    258.6|
   6869563|   13.32| 18|  1318.0|  188.18|    0.98|  14.563|   0.055|   41.4|    2.0|   47.1|    2.2|     59.6|     12.4|
   6869687|   15.60| 17|  1308.5|   63.28|    0.58|   6.414|   0.012|   96.5|    4.1|   20.7|    1.4|    330.2|     72.9|
   6869770|   13.93| 16|  1276.1|   64.45|    0.50|   6.573|   0.015|   93.0|    4.9|   20.4|    1.1|    445.3|    138.4|
   6869780|   13.50|  5|   371.3|   30.71|    0.71|   3.702|   0.081|  146.5|    7.5|   13.5|    2.0|   6014.0|    512.3|
   6870080|   12.91| 18|  1318.0|   30.64|    0.61|   4.008|   0.049|  144.4|    5.5|   12.5|    1.1|   6478.1|    365.2|
   6870779|   12.30| 18|  1318.0|   52.42|    0.63|   5.513|   0.016|   96.3|    5.6|   16.7|    1.0|   1327.6|     64.4|
   6870872|   12.96| 16|  1221.2|   28.67|    0.79|   3.615|   0.142|  108.1|    8.4|   11.3|    3.0|   8374.2|    841.6|
   6871057|   12.50| 17|  1308.5|   32.98|    1.07|   4.063|   0.030|  105.5|    4.0|   13.9|    1.2|   3573.1|    179.2|
   6871105|   12.44| 17|  1308.5|   48.99|    0.34|   5.356|   0.012|  112.6|    6.1|   14.8|    0.8|   1487.3|     89.2|
   6871451|   13.92| 17|  1308.5|   27.85|    0.54|   3.754|   0.024|  186.8|    9.1|   11.4|    0.8|   9827.5|    730.9|
   6871472|   11.49| 18|  1318.0|   23.99|    0.80|   3.246|   0.024|  156.1|    7.5|   11.7|    1.7|   9850.0|    677.7|
   6871557|   12.53| 18|  1318.0|   57.88|    0.67|   6.033|   0.018|   85.9|    4.2|   18.6|    1.3|   1103.6|     58.8|
   6875474|   13.26| 16|  1149.6|   92.47|    0.62|   8.813|   0.018|   73.9|    3.5|   25.3|    1.1|    348.7|     38.4|
   6875499|  13.840| 17| 1308.38|  233.61|    9.35|  16.786|   0.033|     --|     --|     --|     --|     --|     --|
   6875569|   12.70| 18|  1317.8|  105.47|    1.23|   8.364|   0.040|   33.7|    2.2|   38.9|    3.9|    154.6|     48.4|
   6875989|   12.06| 17|  1292.1|   31.37|    0.64|   4.032|   0.032|  133.3|    6.0|   13.0|    0.9|   5348.2|    260.5|
   6876015|   13.91|  7|   548.1|   49.05|    0.48|   4.944|   0.010|   80.2|    4.1|   16.9|    1.2|   1141.4|     91.6|
   6876162|   12.66| 18|  1317.8|   81.92|    0.63|   7.122|   0.012|   57.3|    1.8|   26.8|    1.2|    342.8|     30.1|
   6876260|   12.24| 18|  1317.8|   31.71|    0.54|   4.125|   0.027|  132.1|    5.8|   13.0|    1.3|   5239.8|    241.3|
   6876382|   13.55| 16|  1221.1|   49.21|    0.48|   4.925|   0.011|   77.9|    3.9|   17.6|    1.6|   1266.5|     67.2|
   6876395|   13.79|  6|   457.8|   29.97|    1.01|   3.588|   0.044|   96.2|    8.3|   13.9|    6.2|   5419.6|    916.0|
   6876759|   12.61|  7|   467.3|   33.38|    1.80|   3.977|   0.033|  131.6|    4.7|   15.3|    1.5|   3789.2|    240.9|
   6877259|   13.05|  7|   467.3|   27.00|    0.50|   3.645|   0.071|  167.0|    6.4|   12.2|    1.0|   5019.9|    625.1|
   6877290|   12.85| 18|  1317.8|   88.09|    1.04|   7.397|   0.033|   43.8|    1.6|   32.3|    1.9|    209.5|     32.2|
   6877295|   13.88|  7|   548.1|   50.51|    0.61|   5.354|   0.017|   82.9|    4.1|   17.3|    1.2|   1480.9|    101.0|
   6878002|   13.20|  8|   557.6|   26.77|    0.63|   3.298|   0.041|  123.6|    5.6|   11.7|    1.6|   4172.7|    371.4|
   6878041|   10.02| 18|  1317.8|   73.49|    1.03|   6.417|   0.054|   43.8|    1.6|   27.8|    1.6|    382.4|     23.0|
   6878398|   13.01| 18|  1317.8|   37.40|    0.56|   4.337|   0.034|   97.2|    3.6|   14.6|    1.1|   2419.9|    115.6|
   6878403|   11.97| 15|  1138.8|   25.34|    0.93|   3.475|   0.038|  127.4|    6.8|   11.6|    2.2|   8532.4|    444.0|
   6878800|   11.83| 18|  1317.8|   20.69|    0.40|   2.734|   0.022|  207.0|   11.2|    8.4|    0.8|  11302.1|    756.6|
   6878959|   11.65| 17|  1235.5|   30.38|    0.61|   3.912|   0.031|  143.8|    5.1|   13.3|    1.1|   6449.1|    326.0|
   6878964|   13.41| 15|  1135.1|   37.09|    0.98|   4.161|   0.034|   82.4|    3.5|   14.8|    1.7|   2688.8|    159.6|
   6878967|   13.69|  6|   457.8|   49.23|    0.67|   5.320|   0.016|  114.4|    4.8|   16.2|    0.8|   1649.3|    109.1|
   6879252|   13.51|  7|   467.3|   34.87|    0.74|   4.083|   0.015|  115.0|    5.1|   14.7|    2.1|   2614.8|    214.4|
   6879282|   12.46|  9|   642.1|   32.12|    0.75|   4.047|   0.046|  119.8|    5.2|   13.0|    1.3|   4420.1|    238.3|
   6879650|   13.32|  7|   467.3|   40.29|    0.64|   4.541|   0.027|   82.2|    3.3|   17.1|    1.2|   1732.7|    129.5|
   6879830|   13.24| 18|  1317.8|  188.90|    0.96|  14.685|   0.074|   42.7|    2.1|   46.9|    2.1|     42.6|      5.7|
   6879852|   13.03|  6|   380.8|   30.58|    0.58|   3.664|   0.038|  111.9|    6.5|   13.6|    3.2|   4034.5|    682.5|
   6880287|   13.54|  8|   557.6|   30.28|    0.49|   3.916|   0.032|  127.8|    5.3|   12.0|    1.3|   5024.0|    351.2|
   6880332|   13.36| 16|  1221.1|   28.72|    0.99|   3.905|   0.085|  109.2|    5.0|   11.8|    2.1|   5337.8|    370.0|
   6880418|   13.62|  5|   371.3|   27.86|    0.46|   3.768|   0.109|  139.5|    7.2|   12.0|    1.5|   6137.9|    627.2|
   6880915|   12.95|  7|   467.3|   29.82|    0.49|   3.826|   0.064|  107.6|    4.1|   13.9|    2.1|   3036.2|    236.0|
   6881454|   10.66| 18|  1317.8|   28.51|    0.65|   3.952|   0.059|  125.9|    6.1|   12.8|    1.7|   5580.1|    403.9|
   6887430|   11.76| 15|  1139.0|   78.12|    1.25|   7.233|   0.015|   42.9|    2.5|   26.2|    2.0|    426.3|     38.5|
   6888104|   13.53|  5|   375.1|   36.87|    0.64|   4.162|   0.152|   79.5|    3.7|   15.3|    1.9|   1377.6|    233.3|
   6888638|   10.31|  4|   206.4|    6.77|    0.72|   1.099|   0.081|  285.1|   63.7|    3.1|    1.0| 191059.4|  37935.9|
   6888756|   11.69| 18|  1318.1|   14.07|    0.47|   1.941|   0.016|  232.9|   15.0|    6.0|    0.8|  37047.8|   2988.2|
   6888930|   11.29|  4|   206.4|   33.37|    1.58|   3.437|   0.079|   79.2|    8.8|   13.6|    2.4|   2189.9|    581.0|
   6890257|   12.41|  7|   467.3|   52.22|    0.43|   5.342|   0.017|   95.8|    4.0|   16.8|    0.8|   1139.2|     89.9|
   6890391|   10.32| 17|  1235.8|   41.69|    0.89|   4.448|   0.044|   74.0|    2.9|   17.5|    1.5|   1264.0|    122.1|
   6890433|   11.89| 15|  1139.0|   52.65|    1.29|   5.016|   0.018|   53.5|    2.4|   22.2|    1.6|   1022.0|     45.1|
   6890561|    9.73| 18|  1318.1|   33.51|    0.62|   4.176|   0.039|  105.7|    5.1|   13.8|    1.2|   2490.2|    274.6|
   6921876|   13.89|  7|   548.1|   39.99|    0.57|   4.699|   0.021|  102.1|    7.1|   13.7|    1.1|   1985.2|    352.3|
   6922096|   12.68| 14|  1052.8|   30.62|    0.97|   3.990|   0.083|  135.6|    6.2|   13.5|    1.4|   7834.6|    561.5|
   6923453|   13.90|  8|   632.7|   29.06|    0.61|   3.750|   0.084|  129.4|    6.6|   11.6|    1.5|   6245.2|    538.7|
   6923677|    9.41| 18|  1317.9|   60.62|    0.58|   5.538|   0.027|   48.7|    1.9|   21.1|    1.7|    558.1|     42.8|
   6924074|  13.460| 18| 1317.94|  243.28|    1.61|  18.167|   0.043|     --|     --|     --|     --|     --|     --|
   6924105|   12.83| 18|  1317.9|  102.87|    0.76|  10.037|   0.016|   49.1|    2.3|   32.8|    1.7|    124.4|     48.9|
   6924122|   13.84| 15|  1211.7|   96.48|    1.02|   9.179|   0.022|   61.3|    2.2|   37.0|    3.6|    114.5|     25.7|
   6925082|    9.56| 18|  1317.9|   30.75|    0.66|   3.581|   0.012|  130.7|    6.4|   12.1|    1.1|   4784.3|    304.7|
   6925109|   13.10| 18|  1317.9|  190.33|    1.10|  15.427|   0.023|   44.4|    1.8|   50.4|    2.5|     44.7|     10.4|
   6925158|   11.48| 18|  1317.9|   92.72|    0.69|   7.974|   0.014|   52.2|    1.9|   28.4|    1.2|    311.2|     29.7|
   6927381|   13.42|  6|   380.8|   33.14|    1.39|   4.059|   0.039|  128.3|    5.8|   14.2|    1.4|   4100.1|    442.1|
   6928249|   12.84|  8|   557.6|   32.75|    0.63|   3.929|   0.019|  113.6|    5.8|   13.0|    1.1|   3739.7|    238.1|
   6928997|   11.58| 14|  1023.3|  120.07|    0.86|  10.016|   0.018|   47.4|    1.5|   39.4|    1.7|    132.6|     27.4|
   6929280|   11.44| 10|   704.3|   33.78|    0.67|   4.016|   0.032|  125.8|    4.0|   13.8|    1.1|   4011.8|    240.0|
