ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err
2437340,4119,80,8.48,0.2,1.3719999999999999,0.012,1.8937158584594727,0.05
2437353,4553,80,32.05,0.81,3.859,0.032,1.4890480041503906,0.05
2437402,4308,124,48.27,0.84,4.792,0.027000000000000003,1.570328712463379,0.05
2437444,4351,143,19.1,0.47,2.454,0.017,1.7132568359375,0.05
2437488,4735,153,63.99,0.73,6.27,0.018000000000000002,1.5259208679199219,0.05
2437507,4312,80,20.55,0.32,2.6060000000000003,0.011000000000000001,1.6861391067504883,0.05
2437539,4166,125,47.74,0.6,4.9,0.015,1.5338287353515625,0.05
2437564,4522,80,32.83,0.86,3.8360000000000003,0.042,1.5236053466796875,0.05
2437589,4185,125,46.72,0.87,4.6080000000000005,0.013999999999999999,1.521554946899414,0.05
2437653,4389,125,73.88,0.63,7.01,0.016,1.5310697555541992,0.05
2437692,4828,80,44.85,1.81,4.774,0.026000000000000002,1.2907209396362305,0.05
2437698,4263,125,31.07,1.05,3.7319999999999998,0.025,1.525242805480957,0.05
2437781,4745,150,85.02,0.72,7.805,0.031,1.5097875595092773,0.05
2437804,4482,80,26.85,1.02,3.385,0.034,1.5567626953125,0.05
2437805,4164,125,33.08,1.17,3.7939999999999996,0.07200000000000001,1.5273065567016602,0.05
2437816,4278,80,17.72,0.33,2.344,0.012,1.7109718322753906,0.05
2437957,4784,161,93.3,0.76,8.523,0.017,1.4723167419433594,0.05
2437965,4356,100,7.45,0.28,1.334,0.019,1.8044366836547852,0.05
2437976,4663,163,88.22,0.88,8.134,0.02,1.4922256469726562,0.05
2437987,4734,155,30.02,0.8,3.7460000000000004,0.037000000000000005,1.5162115097045898,0.05
2438038,4306,125,62.52,0.64,6.1579999999999995,0.012,1.5457334518432617,0.05
2438051,4749,100,33.51,1.31,3.658,0.11599999999999999,1.4807415008544922,0.05
2438094,4344,125,10.52,0.58,1.598,0.022000000000000002,1.6357841491699219,0.05
2438140,4724,147,71.01,0.8,6.75,0.013000000000000001,1.5219144821166992,0.05
2438333,4677,100,61.3,0.63,6.07,0.013999999999999999,1.5343608856201172,0.05
2438368,4975,150,84.73,0.83,7.029,0.027999999999999997,1.3176889419555664,0.05
2438470,4599,160,65.5,0.84,6.442,0.023,1.4787025451660156,0.05
2438522,4906,80,29.44,0.42,3.93,0.062,1.3449373245239258,0.05
2439378,4902,80,127.0,0.72,11.279000000000002,0.022000000000000002,1.2628612518310547,0.05
2439420,5135,154,29.45,0.57,4.12,0.551,1.1749858856201172,0.05
2441510,5067,167,27.08,0.49,3.592,0.035,1.3356828689575195,0.05
2441711,4773,167,35.49,1.67,4.022,0.04,1.4040441513061523,0.05
2441995,4756,80,29.53,0.53,4.021,0.111,1.249861717224121,0.05
2442363,5007,153,27.68,0.81,3.252,0.08800000000000001,1.3405494689941406,0.05
2442382,5074,148,217.29,1.8,16.1,0.023,1.2445459365844727,0.05
2442483,4706,80,99.67,0.56,9.227,0.021,1.357065200805664,0.05
2442559,4939,80,42.43,0.84,4.643,0.042,1.2914886474609375,0.05
2442606,4806,141,36.18,0.86,3.937,0.015,1.3341865539550781,0.05
2442759,4906,151,62.13,0.63,6.222,0.013000000000000001,1.37359619140625,0.05
2443035,5014,159,41.77,0.69,4.523,0.039,1.3051748275756836,0.05
2443573,4716,80,45.65,0.56,4.656000000000001,0.01,1.3490142822265625,0.05
2443691,4736,165,42.67,0.79,4.635,0.08800000000000001,1.5154085159301758,0.05
2443903,4748,80,66.53,0.58,6.956,0.016,1.239699363708496,0.05
2444062,4999,80,56.07,1.63,4.979,0.032,1.2349700927734375,0.05
2444316,4831,146,33.08,0.64,3.968,0.033,1.4086189270019531,0.05
2444348,4577,80,30.57,0.4,3.2680000000000002,0.01,1.4021196365356445,0.05
2444598,4774,167,32.48,1.0,4.051,0.036000000000000004,1.4746379852294922,0.05
2444691,5037,162,30.44,0.57,3.949,0.07400000000000001,1.3211174011230469,0.05
2444790,4707,80,18.91,0.8,2.889,0.028999999999999998,1.3536796569824219,0.05
2445426,4907,171,114.1,1.38,9.51,0.013000000000000001,1.1747045516967773,0.05
2445712,4876,156,31.08,0.7,3.958,0.042,1.4283418655395508,0.05
2445833,4979,158,32.81,1.11,4.113,0.048,1.3579025268554688,0.05
2445947,4948,153,32.8,0.77,4.099,0.033,1.323002815246582,0.05
2446141,4857,148,42.68,1.14,4.579,0.042,1.4173173904418945,0.05
2446327,4610,80,54.44,0.52,5.563,0.021,1.459848403930664,0.05
2447046,4897,80,169.63,2.44,13.181,0.012,1.2624406814575195,0.05
2447476,4713,80,86.97,1.14,7.84,0.018000000000000002,1.4118871688842773,0.05
2447529,4976,80,109.36,1.53,8.404,0.04,1.2307424545288086,0.05
2447604,4928,80,54.4,1.49,5.023,0.032,1.2725954055786133,0.05
2448225,4799,100,36.56,1.06,4.01,0.027000000000000003,1.3824348449707031,0.05
2448260,4973,150,40.43,0.82,4.454,0.036000000000000004,1.302713394165039,0.05
2448679,4864,80,39.0,1.14,4.332,0.031,1.3399066925048828,0.05
2448756,4968,151,35.73,0.61,4.191,0.037000000000000005,1.3511180877685547,0.05
2449020,5004,80,68.28,0.7,5.995,0.047,1.205282211303711,0.05
2449327,4633,80,26.3,0.95,3.517,0.09699999999999999,1.44189453125,0.05
2449374,4765,147,37.77,1.25,4.226,0.078,1.4478750228881836,0.05
2449518,5039,80,84.06,1.8,7.27,0.043,1.3242864608764648,0.05
2449558,4893,80,89.52,0.84,7.57,0.013999999999999999,1.3264150619506836,0.05
2449570,4949,153,105.49,1.13,9.15,0.015,1.3572826385498047,0.05
2449703,4837,100,31.99,0.71,3.972,0.025,1.371927261352539,0.05
2449858,5018,161,26.76,0.45,3.463,0.046,1.3703699111938477,0.05
2450318,4968,80,135.53,0.88,11.535,0.019,1.1535778045654297,0.05
2451509,4850,80,81.67,0.62,7.131,0.015,1.180654525756836,0.05
2451903,5067,80,28.47,0.69,3.252,0.07200000000000001,1.3515205383300781,0.05
2452439,4616,80,55.72,0.87,5.591,0.022000000000000002,1.521021842956543,0.05
2452890,5054,165,44.03,2.53,4.676,0.196,1.323287010192871,0.05
2554152,4258,149,6.29,0.39,1.146,0.068,1.5688037872314453,0.05
2554924,4819,100,35.12,0.66,4.004,0.04,1.3702478408813477,0.05
2556252,4406,80,17.29,0.33,2.472,0.046,1.48382568359375,0.05
2556387,3445,120,19.2,0.72,2.2359999999999998,0.026000000000000002,1.5367546081542969,0.05
2556475,5226,182,140.13,1.63,11.620999999999999,0.021,1.1647911071777344,0.05
2556640,4834,80,39.87,0.65,4.435,0.037000000000000005,1.247812271118164,0.05
2557392,5134,160,206.62,1.89,15.720999999999998,0.038,1.2701005935668945,0.05
2557441,5044,152,245.5,1.54,18.67,0.08,1.255950927734375,0.05
2557556,4773,143,66.53,0.72,6.445,0.017,1.438995361328125,0.05
2557799,4908,153,37.4,0.53,4.479,0.024,1.3286666870117188,0.05
2557864,4724,138,29.35,0.51,3.697,0.04,1.4501972198486328,0.05
2557942,4809,80,31.29,0.77,4.03,0.064,1.2834148406982422,0.05
2558677,4806,147,59.72,0.56,5.926,0.013000000000000001,1.4191408157348633,0.05
2558794,4764,80,35.32,0.6,4.131,0.025,1.3598756790161133,0.05
2568563,4787,80,54.45,0.87,5.23,0.037000000000000005,1.379648208618164,0.05
2568912,5012,100,129.47,0.6,11.27,0.027999999999999997,1.3538703918457031,0.05
2569055,4532,80,30.05,1.01,3.719,0.042,1.5244617462158203,0.05
2569360,4335,80,21.61,0.37,2.745,0.013999999999999999,1.6728696823120117,0.05
2569618,4716,100,56.19,0.82,5.662000000000001,0.011000000000000001,1.5188236236572266,0.05
2569945,4779,100,29.46,1.21,3.787,0.063,1.4949960708618164,0.05
2570094,4379,125,68.26,0.77,6.505,0.015,1.5409307479858398,0.05
2570172,4560,80,73.69,1.08,7.024,0.016,1.512974739074707,0.05
2570214,4784,100,28.69,1.76,3.562,0.063,1.5071296691894531,0.05
2570244,4730,160,106.06,1.53,9.238,0.067,1.4834089279174805,0.05
2570370,4864,146,47.27,2.21,4.8469999999999995,0.141,1.3868160247802734,0.05
2570384,4571,80,63.98,1.17,6.377000000000001,0.018000000000000002,1.5209131240844727,0.05
2570518,4531,80,46.12,0.75,4.934,0.012,1.5573596954345703,0.05
2570659,5110,160,31.82,0.78,4.052,0.034,1.2823657989501953,0.05
2570715,4938,100,28.56,0.41,3.406,0.057,1.353072166442871,0.05
2570870,5108,166,77.95,0.85,7.631,0.013000000000000001,1.3315191268920898,0.05
2571106,5118,151,64.44,1.86,5.515,0.046,1.2212066650390625,0.05
2571323,4890,157,39.98,0.3,4.646,0.013999999999999999,1.3310575485229492,0.05
2571668,5207,164,186.85,1.73,14.555,0.076,1.2372350692749023,0.05
2572089,4878,80,46.16,2.5,4.298,0.02,1.2617206573486328,0.05
2572323,4829,147,29.04,0.63,3.525,0.018000000000000002,1.4217815399169922,0.05
2572430,4762,80,30.74,0.72,4.144,0.034,1.2971153259277344,0.05
2572522,4867,150,28.81,0.45,3.4360000000000004,0.015,1.319244384765625,0.05
2572667,4906,150,35.11,0.73,4.18,0.027999999999999997,1.3891115188598633,0.05
2573092,4732,80,35.43,0.96,4.052,0.05,1.3487319946289062,0.05
2573548,4363,152,11.96,0.27,1.7080000000000002,0.033,1.685441017150879,0.05
2574191,5132,159,31.55,1.13,4.047,0.077,1.2587404251098633,0.05
2574543,4864,149,37.23,0.4,4.078,0.023,1.4121522903442383,0.05
2575024,4738,80,32.99,0.62,3.9189999999999996,0.03,1.3347225189208984,0.05
2575044,4886,80,32.22,0.47,4.145,0.027999999999999997,1.2756261825561523,0.05
2576211,4976,163,33.0,0.86,4.071000000000001,0.026000000000000002,1.3886222839355469,0.05
2576417,4570,80,59.18,0.52,5.917000000000001,0.013000000000000001,1.4715795516967773,0.05
2576640,4839,151,69.86,0.79,6.599,0.023,1.4458627700805664,0.05
2576993,5015,148,31.38,0.78,4.124,0.053,1.2358627319335938,0.05
2577330,4867,149,31.79,0.8,3.989,0.038,1.4094066619873047,0.05
2578184,4869,145,126.87,0.81,10.945,0.016,1.359771728515625,0.05
2578198,4751,80,67.91,0.8,6.544,0.013999999999999999,1.300215721130371,0.05
2578301,5084,168,37.36,0.67,4.3180000000000005,0.076,1.350484848022461,0.05
2578581,4988,80,209.16,1.47,15.946,0.032,1.213913917541504,0.05
2579142,4124,100,5.41,0.17,0.747,0.067,1.7892780303955078,0.05
2579661,5095,100,138.35,0.89,11.151,0.019,1.2855596542358398,0.05
2580691,4590,80,57.06,0.88,5.792000000000001,0.011000000000000001,1.4502935409545898,0.05
2580869,5005,164,19.04,0.74,2.888,0.03,1.364720344543457,0.05
2581394,5070,164,37.57,2.41,4.125,0.111,1.3386993408203125,0.05
2581533,4683,80,54.61,0.41,5.399,0.021,1.44195556640625,0.05
2581583,4831,169,33.18,1.64,4.103,0.061,1.332646369934082,0.05
2582178,4942,160,60.37,0.61,6.1370000000000005,0.018000000000000002,1.409311294555664,0.05
2582764,4850,80,32.51,0.84,4.093999999999999,0.023,1.3336915969848633,0.05
2583386,4766,80,72.72,0.95,6.3389999999999995,0.032,1.370863914489746,0.05
2583651,4798,150,34.22,0.67,3.971,0.037000000000000005,1.4180078506469727,0.05
2583884,4907,80,56.93,0.92,5.537000000000001,0.018000000000000002,1.2667369842529297,0.05
2584189,5024,162,29.85,0.47,4.266,0.10400000000000001,1.2898502349853516,0.05
2584202,4665,163,39.94,0.82,4.354,0.02,1.4298105239868164,0.05
2584477,4780,80,112.16,0.72,9.749,0.016,1.412689208984375,0.05
2584478,4877,80,180.05,1.08,13.918,0.015,1.3103303909301758,0.05
2584997,4936,144,188.35,1.38,14.448,0.032,1.312408447265625,0.05
2585190,5140,165,47.63,1.17,4.756,0.05,1.3008499145507812,0.05
2585358,4695,80,33.72,0.46,3.97,0.040999999999999995,1.475693702697754,0.05
2692189,5275,160,30.23,0.55,4.124,0.08900000000000001,1.172999382019043,0.05
2692438,4554,131,11.09,1.03,1.6640000000000001,0.10099999999999999,1.4500083923339844,0.05
2692629,5181,156,209.91,1.22,16.324,0.055999999999999994,1.2126398086547852,0.05
2693261,4723,100,34.09,1.18,3.926,0.013999999999999999,1.3295536041259766,0.05
2693967,5054,80,84.48,1.06,7.027,0.034,1.1998367309570312,0.05
2695267,4961,100,29.73,1.04,3.988,0.081,1.1994295120239258,0.05
2695336,4762,166,27.7,0.87,3.583,0.125,1.3015050888061523,0.05
2695592,5200,166,37.23,0.59,4.228,0.091,1.2527151107788086,0.05
2695975,4379,100,10.28,0.35,1.55,0.013999999999999999,1.5269241333007812,0.05
2696115,4616,100,20.46,0.48,2.326,0.022000000000000002,1.5098285675048828,0.05
2696628,4494,100,10.35,0.18,1.5630000000000002,0.013000000000000001,1.5921630859375,0.05
2696732,4963,100,91.08,0.61,8.331,0.015,1.2474966049194336,0.05
2696739,4917,80,193.25,0.75,15.049000000000001,0.034,1.149637222290039,0.05
2696955,4940,172,106.77,1.7,8.649,0.018000000000000002,1.2127337455749512,0.05
2697082,4937,100,31.32,0.82,3.3280000000000003,0.045,1.2776546478271484,0.05
2697306,4942,147,226.29,2.48,17.312,0.051,1.3257970809936523,0.05
2697501,4828,100,50.64,1.36,4.898,0.059000000000000004,1.354508399963379,0.05
2697907,5215,164,30.09,0.47,3.927,0.105,1.2407646179199219,0.05
2706683,4866,148,29.33,1.62,3.853,0.053,1.3945398330688477,0.05
2708270,4449,155,14.35,0.44,1.986,0.019,1.7655677795410156,0.05
2708445,4170,125,60.62,0.59,6.095,0.015,1.5687847137451172,0.05
2708803,4899,80,28.91,0.89,3.7310000000000003,0.026000000000000002,1.155055046081543,0.05
2709230,4943,152,49.41,0.64,5.061,0.018000000000000002,1.3660917282104492,0.05
2709587,5070,152,33.5,0.84,4.148,0.046,1.2414121627807617,0.05
2709625,5064,155,36.63,0.73,4.273,0.031,1.2896127700805664,0.05
2709877,4398,80,8.1,0.23,1.5419999999999998,0.07,1.5532503128051758,0.05
2710002,4001,80,5.35,0.37,0.9790000000000001,0.015,2.0166234970092773,0.05
2710171,4718,80,31.77,0.65,3.8680000000000003,0.086,1.3605613708496094,0.05
2710194,4573,80,59.05,0.55,5.9910000000000005,0.012,1.4396791458129883,0.05
2710472,4731,80,45.77,0.46,4.659,0.011000000000000001,1.3595199584960938,0.05
2711035,4964,156,50.65,0.45,5.367999999999999,0.017,1.3760700225830078,0.05
2711123,4906,149,38.99,0.7,4.056,0.013999999999999999,1.3600645065307617,0.05
2711432,4373,80,9.62,0.7,1.537,0.036000000000000004,1.506932258605957,0.05
2711477,4667,80,14.14,0.82,2.158,0.031,1.388218879699707,0.05
2712313,4995,159,58.69,0.78,5.874,0.013999999999999999,1.3887367248535156,0.05
2712534,5305,182,28.87,0.71,4.119,0.29600000000000004,1.2506179809570312,0.05
2712761,4661,80,58.81,0.43,5.984,0.013000000000000001,1.3461503982543945,0.05
2713172,5203,168,32.13,0.76,4.096,0.124,1.259439468383789,0.05
2713278,4876,151,50.8,0.84,5.202999999999999,0.012,1.393507957458496,0.05
2713305,4585,80,56.49,0.62,5.5889999999999995,0.011000000000000001,1.441385269165039,0.05
2713345,5315,170,28.14,0.92,4.027,0.191,1.143488883972168,0.05
2713391,5016,156,35.48,0.67,4.217,0.031,1.3241405487060547,0.05
2713674,4869,149,42.87,0.43,4.827,0.012,1.3390235900878906,0.05
2713894,5232,164,36.04,0.76,4.055,0.033,1.212550163269043,0.05
2714090,4859,80,52.7,0.66,5.095,0.015,1.299835205078125,0.05
2714108,5142,167,38.56,0.68,4.27,0.061,1.299452781677246,0.05
2714397,5003,100,33.08,0.64,4.181,0.027999999999999997,1.2191619873046875,0.05
2714470,4702,140,28.36,0.7,3.411,0.023,1.484461784362793,0.05
2714785,4716,80,116.05,0.7,10.413,0.013000000000000001,1.2755146026611328,0.05
2715523,4717,165,52.15,2.9,5.761,0.9009999999999999,1.4279356002807617,0.05
2715920,5082,168,25.85,0.91,3.49,0.055999999999999994,1.3465299606323242,0.05
2715975,5101,164,102.29,0.76,9.301,0.019,1.3020105361938477,0.05
2716376,4940,163,38.16,0.58,4.2669999999999995,0.013999999999999999,1.396845817565918,0.05
2716608,5084,80,67.73,0.86,5.78,0.08199999999999999,1.1749248504638672,0.05
2717201,4978,150,70.06,0.69,6.687,0.025,1.32861328125,0.05
2717478,4845,152,34.51,0.72,4.0489999999999995,0.055999999999999994,1.439051628112793,0.05
2718241,4990,156,130.99,1.31,10.696,0.018000000000000002,1.3739967346191406,0.05
2719113,4616,80,32.6,0.94,3.9810000000000003,0.033,1.4518823623657227,0.05
2719382,4931,153,33.47,0.71,4.141,0.025,1.3681154251098633,0.05
2719466,4774,149,10.57,0.35,1.61,0.025,1.441645622253418,0.05
2719701,4965,157,141.56,1.01,11.915,0.025,1.3735122680664062,0.05
2719795,4652,80,53.54,0.52,5.486000000000001,0.011000000000000001,1.371225357055664,0.05
2720096,4916,80,110.0,1.27,9.091000000000001,0.017,1.3482580184936523,0.05
2720444,4899,80,31.87,1.45,4.018,0.08900000000000001,1.2943105697631836,0.05
2720447,5109,170,28.21,1.27,3.887,0.095,1.3479719161987305,0.05
2720777,4961,80,133.49,3.23,10.502,0.018000000000000002,1.3226709365844727,0.05
2721170,4938,153,30.33,0.87,3.9410000000000003,0.127,1.378072738647461,0.05
2722294,5034,169,30.15,0.95,3.6460000000000004,0.155,1.3998651504516602,0.05
2722450,5111,179,38.41,0.42,4.371,0.027000000000000003,1.376199722290039,0.05
2722473,5164,172,204.92,1.17,16.235,0.087,1.2937355041503906,0.05
2722717,4873,154,32.71,0.53,4.104,0.037000000000000005,1.4309358596801758,0.05
2722819,5012,154,30.87,1.12,3.303,0.033,1.3369178771972656,0.05
2831788,4798,100,54.36,0.39,5.4670000000000005,0.013000000000000001,1.3182668685913086,0.05
2831815,4600,80,52.88,0.5,5.61,0.015,1.3662948608398438,0.05
2832426,4661,100,47.31,0.52,4.828,0.013000000000000001,1.3531770706176758,0.05
2833089,4821,146,36.04,0.35,4.082,0.018000000000000002,1.4284982681274414,0.05
2833772,5101,169,100.44,0.66,9.068,0.013000000000000001,1.2667808532714844,0.05
2834229,4641,136,44.89,0.49,4.823,0.013999999999999999,1.4903125762939453,0.05
2834230,5311,100,90.6,1.6,7.06,0.028999999999999998,1.1433429718017578,0.05
2834607,5048,158,40.73,1.75,4.23,0.087,1.2942848205566406,0.05
2835067,4830,80,82.36,0.62,7.596,0.013999999999999999,1.254201889038086,0.05
2835283,4641,80,44.55,0.38,5.05,0.013000000000000001,1.3065147399902344,0.05
2835657,4865,80,86.27,0.86,7.812,0.021,1.2311372756958008,0.05
2835720,4813,100,59.73,0.49,5.98,0.017,1.324568748474121,0.05
2836038,4775,100,37.33,0.61,4.248,0.036000000000000004,1.3791933059692383,0.05
2837276,4616,80,57.13,0.56,5.73,0.015,1.4398612976074219,0.05
2845408,5061,80,76.6,1.74,6.2829999999999995,0.038,1.2152557373046875,0.05
2845610,5091,80,91.65,4.66,7.069,0.052000000000000005,1.0887718200683594,0.05
2845734,4661,80,61.17,0.6,6.11,0.017,1.4468994140625,0.05
2846051,4310,80,6.82,0.17,1.107,0.015,1.7014532089233398,0.05
2846355,5192,172,34.88,1.28,4.024,0.085,1.3004398345947266,0.05
2846543,5245,170,30.92,0.81,4.246,0.10300000000000001,1.2546777725219727,0.05
2846659,4718,80,99.97,0.65,9.299,0.017,1.3651208877563477,0.05
2846944,4280,80,8.22,0.34,1.415,0.019,1.6582460403442383,0.05
2847114,4342,80,7.66,0.4,1.348,0.038,1.771763801574707,0.05
2847541,4336,151,15.24,0.41,2.165,0.013999999999999999,1.8046302795410156,0.05
2847978,4524,100,8.43,0.3,1.589,0.038,1.5780467987060547,0.05
2848618,4828,147,39.76,0.69,4.2330000000000005,0.019,1.4015302658081055,0.05
2848725,4894,141,28.77,0.77,4.02,0.08800000000000001,1.262791633605957,0.05
2848857,4930,80,28.19,0.86,3.803,0.040999999999999995,1.2544536590576172,0.05
2848887,4690,80,44.61,0.6,4.588,0.012,1.445068359375,0.05
2849057,4768,136,51.18,0.65,5.316,0.021,1.4295234680175781,0.05
2849378,5258,164,101.53,2.37,7.9,0.036000000000000004,1.2015628814697266,0.05
2849476,4570,80,17.3,0.29,2.205,0.022000000000000002,1.4222536087036133,0.05
2849721,4803,144,32.07,0.92,3.7910000000000004,0.306,1.3991870880126953,0.05
2850010,4792,80,53.71,0.72,5.296,0.015,1.2815446853637695,0.05
2850466,4833,80,42.02,0.49,4.558,0.018000000000000002,1.3269739151000977,0.05
2850480,4553,80,55.81,0.65,5.6160000000000005,0.011000000000000001,1.4771203994750977,0.05
2850913,4439,127,49.67,0.61,5.228,0.013000000000000001,1.4633769989013672,0.05
2851014,4970,148,23.94,0.64,3.242,0.087,1.2950162887573242,0.05
2852827,5032,152,33.43,0.81,3.997,0.025,1.30712890625,0.05
2853089,4794,167,122.45,1.22,10.834000000000001,0.055,1.299332618713379,0.05
2853354,4992,162,125.18,0.78,10.3,0.016,1.3712091445922852,0.05
2853631,5062,165,33.06,0.64,3.88,0.078,1.366450309753418,0.05
2853886,4994,163,34.61,1.79,4.031000000000001,0.036000000000000004,1.3790273666381836,0.05
2854297,4789,100,30.59,0.62,3.967,0.034,1.3502435684204102,0.05
2854664,5066,151,44.51,0.8,4.651,0.036000000000000004,1.2697372436523438,0.05
2854735,4224,147,5.49,0.12,0.9520000000000001,0.011000000000000001,,0.05
2854994,5005,140,135.9,7.27,10.308,0.047,1.1737594604492188,0.05
2855034,5254,183,150.47,0.8,13.132,0.02,1.109771728515625,0.05
2855150,5130,165,31.64,0.68,4.123,0.040999999999999995,1.2825355529785156,0.05
2855443,5083,164,27.06,0.4,3.563,0.235,1.3399467468261719,0.05
2855541,5201,174,34.79,0.64,4.154,0.034,1.3068580627441406,0.05
2855642,5081,154,222.8,2.12,17.268,0.115,1.2839889526367188,0.05
2855771,5171,162,161.33,1.06,13.537,0.023,1.2622709274291992,0.05
2856328,4736,80,71.34,0.56,6.707999999999999,0.023,1.387009620666504,0.05
2856412,4922,153,35.94,0.79,4.212,0.03,1.3617029190063477,0.05
2856589,4843,142,30.18,0.5,3.4389999999999996,0.012,1.3638544082641602,0.05
2856721,4828,148,32.58,0.72,3.944,0.027999999999999997,1.420018196105957,0.05
2856795,4995,80,97.07,0.99,7.731,0.028999999999999998,1.2327404022216797,0.05
2856803,5005,149,32.1,0.64,4.183,0.027999999999999997,1.2930936813354492,0.05
2856815,4923,144,29.05,0.66,3.425,0.053,1.3039007186889648,0.05
2856817,5191,161,31.79,0.77,4.209,0.07200000000000001,1.2195758819580078,0.05
2857130,4768,138,32.26,0.64,3.989,0.028999999999999998,1.3832721710205078,0.05
2858216,5110,170,30.43,1.28,3.8680000000000003,0.369,1.3212766647338867,0.05
2858440,4806,80,46.9,1.3,4.8260000000000005,0.031,1.3330450057983398,0.05
2859830,4915,156,29.32,0.72,3.803,0.033,1.4100008010864258,0.05
2860010,4996,80,78.95,1.0,6.843999999999999,0.019,1.2473764419555664,0.05
2860452,5001,164,30.82,0.76,3.938,0.049,1.3993053436279297,0.05
